step,event_type,deposited_species,intended_species,impurity_kind,is_vacancy,species_flux,anchor_mode,growth_axis,surface_axes,n_atoms,n_initial,n_added,n_vacancies,n_growth_events,kmc_time,dt,temperature_K,flux_ML_s,n_sites,deposition_total_rate_s_inv,e_total_eV,e_before_eV,e_after_eV,delta_e_relaxed_eV,e_ads_unrelaxed_eV,chosen_boltzmann_probability,rate_s_inv,total_rate_s_inv,mobile_count,added_index,anchor_index,n_surface_anchors,n_tested_candidates,min_distance_A,x_event_A,y_event_A,z_event_A,surface_area_A2,gamma_initial_eV_A2,gamma_effective_eV_A2,gamma_effective_J_m2,top_coord_A,bottom_coord_A,slab_thickness_A,growth_height_A,roughness_A,coverage_estimate_ML,front_mean_A,front_median_A,front_p90_A,front_grid_rms_A,front_grid_occupied_fraction,growth_front_mean_A,growth_front_median_A,growth_front_p90_A,first_template_layer_occupancy,highest_90pct_complete_layer,n_template_layers,contiguous_90pct_complete_layers,contiguous_complete_layer_fraction,mean_template_layer_occupancy,n_template_growth_sites,n_occupied_template_growth_sites,template_growth_occupancy_fraction,frozen_vacancy_fraction_of_template,incorporation_efficiency_per_event,added_areal_density_atoms_A2,growth_front_mean_per_event_A,growth_front_mean_per_added_atom_A,growth_front_mean_per_template_site_A,template_growth_extent_A,growth_front_mean_fraction_of_template,coordination_mean,coordination_surface_mean,coordination_added_mean,fraction_added_CN4
11,template_deposition,Si,Si,none,0,1.0,template_site:index=76:site=Si:neigh=2:ahead0=2.722:mode=shell,z,xy,75,64,11,0,11,1023.8925550284916,206.96073981944846,500.0,0.001,14.816947746571808,0.014816947746571808,-400.19162806165207,-394.11740380094835,-400.19162806165207,-6.074224260703716,-6.030317792559799,0.4547238795637507,0.014816947746571808,0.014816947746571808,17,74,76,6,6,2.383801538035692,5.773918290882425,3.8492788605882797,12.248330332499997,118.53558197257446,0.0,-0.5369326903624461,-8.602610034419564,12.158611328757575,0.0,12.158611328757575,2.6321321812575764,0.9420050091098247,0.7423931155149728,8.185377749041471,8.161018908924328,10.860560571085381,2.907566097366658,0.9166666666666666,0.2466451261248066,-0.0045346460756707785,1.334081423585383,1.0,0,4,1,0.25,0.34375,32,11,0.34375,0.0,1.0,0.0927991394393716,0.022422284193164235,0.022422284193164235,0.007707660191400206,5.443702369999997,0.04530834152213335,3.5733333333333333,3.1578947368421053,2.5454545454545454,0.0
12,template_deposition,Si,Si,none,0,1.0,template_site:index=77:site=Si:neigh=2:ahead0=2.722:mode=shell,z,xy,76,64,12,0,12,1107.5280361085258,83.63548108003427,500.0,0.001,14.816947746571808,0.014816947746571808,-406.3183703511744,-400.19162806165207,-406.3183703511744,-6.126742289522326,-6.09124812650191,0.9885763466424419,0.014816947746571808,0.014816947746571808,18,75,77,5,5,2.3616995565462204,5.773918290882425,0.0,12.248330332499997,118.53558197257446,0.0,-0.5886196369110349,-9.430726208026448,12.182822797859178,0.0,12.182822797859178,2.6563436503591795,0.9863087221662347,0.8098833987436067,8.306465646578953,8.167062778601334,11.880952645664607,2.985822446238983,0.9166666666666666,0.36773302366228844,0.0015092236013352078,2.3544734981646087,1.0,0,4,1,0.25,0.375,32,12,0.375,0.0,1.0,0.10123542484295084,0.030644418638524035,0.030644418638524035,0.011491656989446514,5.443702369999997,0.06755200756177429,3.5789473684210527,3.2,2.6666666666666665,0.0
13,template_deposition,Si,Si,none,0,1.0,template_site:index=73:site=Si:neigh=2:ahead0=2.722:mode=shell,z,xy,77,64,13,0,13,1251.8784743495185,144.3504382409925,500.0,0.001,14.816947746571808,0.014816947746571808,-411.5754215705211,-406.3183703511744,-411.5754215705211,-5.2570512193466925,-5.2263822805736595,0.25158540838890436,0.014816947746571808,0.014816947746571808,19,76,73,4,4,2.378560380628907,1.9246394302941399,7.69855772117656,12.248330332499997,118.53558197257446,0.0,-0.6329696213786778,-10.141291290495454,12.209913642303778,0.0,12.209913642303778,2.6834344948037803,1.02553367798088,0.8773736819722405,8.471073771610964,9.509343065890372,12.141182394576756,3.0098588568794407,0.9166666666666666,0.5323411486942993,1.3437895108903728,2.6147032470767577,1.0,0,4,1,0.25,0.40625,32,13,0.40625,0.0,1.0,0.10967171024653007,0.040949319130330716,0.040949319130330716,0.016635660896696852,5.443702369999997,0.09779027443307846,3.5844155844155843,3.238095238095238,2.769230769230769,0.15384615384615385
14,template_deposition,Si,Si,none,0,1.0,template_site:index=72:site=Si:neigh=2:ahead0=2.722:mode=shell,z,xy,78,64,14,0,14,1265.5915607164843,13.713086366965806,500.0,0.001,14.816947746571808,0.014816947746571808,-416.89294751489416,-411.5754215705211,-416.89294751489416,-5.317525944373074,-5.261644802961541,0.39603556332509826,0.014816947746571808,0.014816947746571808,20,77,72,3,3,2.3862827039405974,1.9246394302941399,11.54783658176485,12.248330332499997,118.53558197257446,0.0,-0.6778297878863463,-10.86003039033327,12.201070365058396,0.0,12.201070365058396,2.6745912175583975,1.0541662460579002,0.9448639652008745,8.819763501022873,9.512681540516922,12.166065051235988,2.9142300565002572,0.9444444444444444,0.8810308781062082,1.3471279855169236,2.6395859037359894,1.0,0,4,1,0.25,0.4375,32,14,0.4375,0.0,1.0,0.11810799565010931,0.0629307770075863,0.0629307770075863,0.027532214940819005,5.443702369999997,0.1618440572654248,3.58974358974359,3.272727272727273,2.857142857142857,0.2857142857142857
15,template_deposition,Si,Si,none,0,1.0,template_site:index=74:site=Si:neigh=2:ahead0=2.722:mode=shell,z,xy,79,64,15,0,15,1302.1694093147473,36.577848598263024,500.0,0.001,14.816947746571808,0.014816947746571808,-422.2029185482448,-416.89294751489416,-422.2029185482448,-5.309971033350621,-5.263660922253507,0.5391943312429412,0.014816947746571808,0.014816947746571808,20,78,74,2,2,2.3740182141963206,1.9246394302941399,0.0,12.248330332499997,118.53558197257446,0.0,-0.7226262190084307,-11.577748336724081,12.201070365058396,0.0,12.201070365058396,2.6745912175583975,1.0772323073338734,1.0123542484295083,8.749623639196669,9.513424040742029,12.187410038115496,3.481595053277967,0.8611111111111112,0.8108910162800038,1.34787048574203,2.6609308906154983,1.0,0,4,1,0.25,0.46875,32,15,0.46875,0.0,1.0,0.12654428105368853,0.05405940108533359,0.05405940108533359,0.02534034425875012,5.443702369999997,0.14895946933998236,3.5949367088607596,3.3043478260869565,2.933333333333333,0.4
16,template_deposition,Si,Si,none,0,1.0,template_site:index=75:site=Si:neigh=2:ahead0=2.722:mode=shell,z,xy,80,64,16,0,16,1368.8358610683072,66.66645175355978,500.0,0.001,14.816947746571808,0.014816947746571808,-427.54006231202527,-422.2029185482448,-427.54006231202527,-5.337143763780489,-5.288502898802051,1.0,0.014816947746571808,0.014816947746571808,21,79,75,1,1,2.372431043601633,1.9246394302941399,3.8492788605882797,12.248330332499997,118.53558197257446,0.0,-0.7676518870396161,-12.299139063278753,12.20717885308583,0.0,12.20717885308583,2.680699705585832,1.0948144672799152,1.0798445316581422,9.109331527037495,10.16558636868034,12.186546506602225,3.350407175437,0.8888888888888888,1.1705989041208307,2.000032813680342,2.660067359102227,1.0,1,4,2,0.5,0.5,32,16,0.5,0.0,1.0,0.13498056645726778,0.07316243150755192,0.07316243150755192,0.03658121575377596,5.443702369999997,0.2150372714298176,3.6,3.3333333333333335,3.0,0.5
17,template_deposition,Si,Si,none,0,1.0,template_site:index=85:site=Si:neigh=2:ahead0=4.083:mode=shell,z,xy,81,64,17,0,17,1555.6473303407224,186.8114692724152,500.0,0.001,14.816947746571808,0.014816947746571808,-433.5660606309618,-427.54006231202527,-433.5660606309618,-6.025998318936502,-5.959395905372901,0.2574574750884399,0.014816947746571808,0.014816947746571808,16,80,85,8,8,2.3836360727066706,1.9246394302941399,1.92463943029414,13.609255924999996,118.53558197257446,0.0,-0.8184889286996531,-13.113638259462222,13.509444845280163,0.0,13.509444845280163,3.9829656977801644,0.8019543685366579,1.1473348148867761,9.15213646461748,10.163301742642222,12.187177771425743,3.396962308207141,0.8888888888888888,1.2134038417008144,1.9977481876422232,2.660698623925745,1.0,1,4,2,0.5,0.53125,32,17,0.53125,0.0,1.0,0.14341685186084702,0.07137669657063614,0.07137669657063614,0.03791887005315045,5.443702369999997,0.22290047457183357,3.6049382716049383,3.0588235294117645,3.0588235294117645,0.47058823529411764
18,template_deposition,Si,Si,none,0,1.0,template_site:index=82:site=Si:neigh=2:ahead0=4.083:mode=shell,z,xy,82,64,18,0,18,1662.2873469293418,106.64001658861935,500.0,0.001,14.816947746571808,0.014816947746571808,-439.69235992153125,-433.5660606309618,-439.69235992153125,-6.126299290569477,-6.085252279239114,0.9496639645861196,0.014816947746571808,0.014816947746571808,17,81,82,7,7,2.3447722681031244,5.773918290882425,1.92463943029414,13.609255924999996,118.53558197257446,0.0,-0.8701721379826421,-13.941694555473408,13.553758304314721,0.0,13.553758304314721,4.027279156814723,0.8919644836361801,1.21482509811541,9.323088212023421,10.828040200024773,12.189698423363883,3.4773923049270303,0.8888888888888888,1.3843555891067565,2.6624866450247744,2.6632192758638844,1.0,1,4,2,0.5,0.5625,32,18,0.5625,0.0,1.0,0.15185313726442626,0.07690864383926425,0.07690864383926425,0.04326111215958614,5.443702369999997,0.254304055404623,3.6097560975609757,3.111111111111111,3.111111111111111,0.4444444444444444
19,template_deposition,Si,Si,none,0,1.0,template_site:index=86:site=Si:neigh=2:ahead0=4.083:mode=shell,z,xy,83,64,19,0,19,1719.626085564948,57.33873863560618,500.0,0.001,14.816947746571808,0.014816947746571808,-445.81610745269586,-439.69235992153125,-445.81610745269586,-6.123747531164611,-5.956023587696734,0.8291066304247519,0.014816947746571808,0.014816947746571808,18,82,86,6,6,2.331869277966231,1.9246394302941399,9.6231971514707,13.609255924999996,118.53558197257446,0.0,-0.9218338198950106,-14.769405944985438,13.553758304314721,0.0,13.553758304314721,4.027279156814723,0.9512060226947396,1.282315381344044,9.41495589375758,10.851680947567047,12.196964299899248,3.20784908269173,0.9166666666666666,1.476223270840916,2.686127392567048,2.67048515239925,1.0,1,4,2,0.5,0.59375,32,19,0.59375,0.0,1.0,0.1602894226680055,0.0776959616232061,0.0776959616232061,0.046131977213778624,5.443702369999997,0.27118001141581827,3.6144578313253013,3.1578947368421053,3.1578947368421053,0.42105263157894735
20,template_deposition,Si,Si,none,0,1.0,template_site:index=81:site=Si:neigh=2:ahead0=4.083:mode=shell,z,xy,84,64,20,0,20,1755.7457676614922,36.11968209654429,500.0,0.001,14.816947746571808,0.014816947746571808,-451.660925159113,-445.81610745269586,-451.660925159113,-5.844817706417132,-5.709710362123303,0.999912109526828,0.014816947746571808,0.014816947746571808,19,83,81,5,5,2.2098684773587145,5.773918290882425,9.6231971514707,13.609255924999996,118.53558197257446,0.0,-0.9711423701982389,-15.55941600999917,13.662488638427874,0.0,13.662488638427874,4.136009490927876,1.0048428464628096,1.349805664572678,9.580255999662144,10.857765417588288,13.250884593136963,3.382281335108303,0.9166666666666666,1.6415233767454795,2.692211862588289,3.7244054456369646,1.0,1,4,2,0.5,0.625,32,20,0.625,0.0,1.0,0.16872570807158474,0.08207616883727398,0.08207616883727398,0.051297605523296236,5.443702369999997,0.3015453941405471,3.619047619047619,3.2,3.2,0.4
21,template_deposition,Si,Si,none,0,1.0,template_site:index=87:site=Si:neigh=2:ahead0=4.083:mode=shell,z,xy,85,64,21,0,21,1837.0546717504383,81.30890408894602,500.0,0.001,14.816947746571808,0.014816947746571808,-456.95327291012774,-451.660925159113,-456.95327291012774,-5.292347751014745,-5.211145516284546,0.5147350015109853,0.014816947746571808,0.014816947746571808,22,84,87,4,4,2.375453419459883,1.9246394302941399,13.472476012058982,13.609255924999996,118.53558197257446,0.0,-1.01579012628079,-16.27475191966561,13.601977201307397,0.0,13.601977201307397,4.075498053807399,1.0368563459430098,1.4172959478013116,9.453970899766245,10.848498835295173,13.52338284395998,3.6045632773448886,0.8888888888888888,1.5152382768495807,2.682945280295174,3.9969036964599827,1.0,1,4,2,0.5,0.65625,32,21,0.65625,0.0,1.0,0.17716199347516395,0.07215420365950384,0.07215420365950384,0.047351196151549396,5.443702369999997,0.27834700978510357,3.623529411764706,3.238095238095238,3.238095238095238,0.47619047619047616
22,template_deposition,Si,Si,none,0,1.0,template_site:index=84:site=Si:neigh=2:ahead0=4.083:mode=shell,z,xy,86,64,22,0,22,1861.2237858011897,24.16911405075142,500.0,0.001,14.816947746571808,0.014816947746571808,-462.2120873363352,-456.95327291012774,-462.2120873363352,-5.2588144262074366,-5.189431598993679,0.41056345000289846,0.014816947746571808,0.014816947746571808,22,85,84,3,3,2.3980365126329652,1.9246394302941399,5.773918290882425,13.609255924999996,118.53558197257446,0.0,-1.0601549856647356,-16.985555324565986,13.578580071508751,0.0,13.578580071508751,4.052100924008753,1.0642212627360041,1.4847862310299456,9.495282213586766,10.847322213779949,13.534742041075525,3.544605709968364,0.8888888888888888,1.5565495906701008,2.6817686587799496,4.008262893575527,1.0,1,4,2,0.5,0.6875,32,22,0.6875,0.0,1.0,0.1855982788787432,0.07075225412136822,0.07075225412136822,0.04864217470844065,5.443702369999997,0.285935836471916,3.627906976744186,3.272727272727273,3.272727272727273,0.5454545454545454
23,template_deposition,Si,Si,none,0,1.0,template_site:index=80:site=Si:neigh=2:ahead0=4.083:mode=shell,z,xy,87,64,23,0,23,1898.639587846036,37.41580204484633,500.0,0.001,14.816947746571808,0.014816947746571808,-467.5895543273668,-462.2120873363352,-467.5895543273668,-5.377466991031611,-5.218287045726413,0.3418419436652157,0.014816947746571808,0.014816947746571808,23,86,80,2,2,2.4229618974881264,5.773918290882425,13.472476012058982,13.609255924999996,118.53558197257446,0.0,-1.1055208319494048,-17.71239630756702,13.573327030251734,0.0,13.573327030251734,4.046847882751736,1.0826364785006217,1.5522765142585795,9.854686046866941,10.845409845977994,13.533248018707223,3.0941063372033843,0.9444444444444444,1.9159534239502767,2.6798562909779946,4.006768871207225,1.0,1,4,2,0.5,0.71875,32,23,0.71875,0.0,1.0,0.19403456428232244,0.08330232278044682,0.08330232278044682,0.059873544498446146,5.443702369999997,0.35195778419279705,3.632183908045977,3.3043478260869565,3.3043478260869565,0.6086956521739131
24,template_deposition,Si,Si,none,0,1.0,template_site:index=83:site=Si:neigh=2:ahead0=4.083:mode=shell,z,xy,88,64,24,0,24,1907.6410549128295,9.001467066793667,500.0,0.001,14.816947746571808,0.014816947746571808,-472.937281928784,-467.5895543273668,-472.937281928784,-5.347727601417205,-5.251275004357069,1.0,0.014816947746571808,0.014816947746571808,23,87,83,1,1,2.4001420371481004,5.773918290882425,5.773918290882425,13.609255924999996,118.53558197257446,0.0,-1.1506357882555587,-18.43521758998835,13.565034310387103,0.0,13.565034310387103,4.038555162887105,1.0971952100332751,1.6197667974872134,9.985832174446864,10.847131039036594,13.53549787068437,3.4547856581167107,0.9166666666666666,2.0470995515301995,2.6815774840365947,4.009018723184372,1.0,2,4,3,0.75,0.75,32,24,0.75,0.0,1.0,0.20247084968590168,0.08529581464709164,0.08529581464709164,0.06397186098531873,5.443702369999997,0.3760491320781376,3.6363636363636362,3.3333333333333335,3.3333333333333335,0.6666666666666666
25,template_deposition,Si,Si,none,0,1.0,template_site:index=89:site=Si:neigh=2:ahead0=5.444:mode=shell,z,xy,89,64,25,0,25,1991.6671942786274,84.02613936579797,500.0,0.001,14.816947746571808,0.014816947746571808,-478.9377634599984,-472.937281928784,-478.9377634599984,-6.000481531214405,-5.947905797357237,0.14047416321733439,0.014816947746571808,0.014816947746571808,16,88,89,8,8,2.381934953307118,0.0,9.6231971514707,14.970181517499993,118.53558197257446,0.0,-1.2012575630117894,-19.24626783016672,14.867189456454573,0.0,14.867189456454573,5.340710308954575,0.8018018353856857,1.6872570807158473,10.295176940199456,10.855650355448956,13.544064350623755,3.701707567069691,0.8888888888888888,2.356444317282791,2.6900968004489574,4.017585203123756,1.0,2,4,3,0.75,0.78125,32,25,0.78125,0.0,1.0,0.21090713508948092,0.09425777269131164,0.09425777269131164,0.07363888491508722,5.443702369999997,0.4328753038132745,3.640449438202247,3.0588235294117645,3.36,0.64
