step,event_type,deposited_species,intended_species,impurity_kind,is_vacancy,species_flux,anchor_mode,growth_axis,surface_axes,n_atoms,n_initial,n_added,n_vacancies,n_growth_events,kmc_time,dt,temperature_K,flux_ML_s,n_sites,deposition_total_rate_s_inv,e_total_eV,e_before_eV,e_after_eV,delta_e_relaxed_eV,e_ads_unrelaxed_eV,chosen_boltzmann_probability,rate_s_inv,total_rate_s_inv,mobile_count,added_index,anchor_index,n_surface_anchors,n_tested_candidates,min_distance_A,x_event_A,y_event_A,z_event_A,surface_area_A2,gamma_initial_eV_A2,gamma_effective_eV_A2,gamma_effective_J_m2,top_coord_A,bottom_coord_A,slab_thickness_A,growth_height_A,roughness_A,coverage_estimate_ML,front_mean_A,front_median_A,front_p90_A,front_grid_rms_A,front_grid_occupied_fraction,growth_front_mean_A,growth_front_median_A,growth_front_p90_A,first_template_layer_occupancy,highest_90pct_complete_layer,n_template_layers,contiguous_90pct_complete_layers,contiguous_complete_layer_fraction,mean_template_layer_occupancy,n_template_growth_sites,n_occupied_template_growth_sites,template_growth_occupancy_fraction,frozen_vacancy_fraction_of_template,incorporation_efficiency_per_event,added_areal_density_atoms_A2,growth_front_mean_per_event_A,growth_front_mean_per_added_atom_A,growth_front_mean_per_template_site_A,template_growth_extent_A,growth_front_mean_fraction_of_template,coordination_mean,coordination_surface_mean,coordination_added_mean,fraction_added_CN4
11,template_deposition,Si,Si,none,0,1.0,template_site:index=76:site=Si:neigh=2:ahead0=1.925:mode=shell,z,xy,83,72,11,0,11,965.3351584894224,195.12445675428896,500.0,0.001,15.71574634213149,0.015715746342131492,-432.79272,-427.354,-432.79272,-5.4387207,-5.3979187,0.8122551083987257,0.015715746342131492,0.015715746342131492,26,82,76,2,2,2.3527269749813913,3.84927886058828,0.0,11.547836581764843,125.72597073705192,0.0,-0.45442528,-7.280696,11.577718330403867,0.0,11.577718330403867,1.9545211789331667,0.9564952407999873,0.6999349417157935,8.695163243133463,9.629303077176072,11.565796828203638,2.8871452976482512,0.9166666666666666,-0.28648743157252277,0.0061059257053717175,1.9425996767329377,0.9166666666666666,0,4,1,0.25,0.22916666666666666,48,11,0.22916666666666666,0.0,1.0,0.08749186771447419,-0.026044311961138433,-0.026044311961138433,-0.005968488157760891,7.698557721176565,-0.03721313029640299,3.6867469879518073,3.391304347826087,2.8181818181818183,0.0
12,template_deposition,Si,Si,none,0,1.0,template_site:index=75:site=Si:neigh=3:ahead0=1.925:mode=shell,z,xy,84,72,12,0,12,1044.1874462487442,78.8522877593219,500.0,0.001,15.71574634213149,0.015715746342131492,-439.40472,-432.79272,-439.40472,-6.6119995,-6.4916687,1.0,0.015715746342131492,0.015715746342131492,27,83,75,1,1,2.2199986641825324,5.7739182908824205,9.526479147499998,11.547836581764843,125.72597073705192,0.0,-0.5070158,-8.123289,11.591415419012499,0.0,11.591415419012499,1.9682182675417987,0.9641471925650853,0.7635653909626838,8.694857532588827,9.628946000218257,11.569881347378425,2.8524705259703693,0.9722222222222222,-0.28679314211715834,0.005748848747556323,1.946684195907725,1.0,0,4,1,0.25,0.25,48,12,0.25,0.0,1.0,0.09544567387033548,-0.023899428509763194,-0.023899428509763194,-0.0059748571274407985,7.698557721176565,-0.0372528404025953,3.7142857142857144,3.5,3.0,0.0
13,template_deposition,Si,Si,none,0,1.0,template_site:index=86:site=Si:neigh=1:ahead0=3.849:mode=shell,z,xy,85,72,13,0,13,1180.282344578685,136.09489832994095,500.0,0.001,15.71574634213149,0.015715746342131492,-442.98383,-439.40472,-442.98383,-3.5791016,-3.496582,0.08313169796912763,0.015715746342131492,0.015715746342131492,19,84,86,12,12,2.3180841549687363,1.92463943029414,2.7218511849999993,13.472476012058983,125.72597073705192,0.0,-0.5354833,-8.579389,13.394765957889238,0.0,13.394765957889238,3.7715688064185375,0.49038273568735735,0.8271958402095742,8.665504162063913,9.62343660368147,11.575997181728741,2.776595143711346,1.0,-0.3161465126420726,0.0002394522107689312,1.9528000302580413,1.0,0,4,1,0.25,0.2708333333333333,48,13,0.2708333333333333,0.0,1.0,0.10339948002619677,-0.024318962510928663,-0.024318962510928663,-0.006586385680043179,7.698557721176565,-0.041065680623844976,3.6941176470588237,2.923076923076923,2.923076923076923,0.07692307692307693
14,template_deposition,Si,Si,none,0,1.0,template_site:index=87:site=Si:neigh=2:ahead0=3.849:mode=shell,z,xy,86,72,14,0,14,1193.211166393456,12.928821814771087,500.0,0.001,15.71574634213149,0.015715746342131492,-448.54517,-442.98383,-448.54517,-5.5613403,-5.5133667,0.39566672169625716,0.015715746342131492,0.015715746342131492,20,85,87,11,11,2.295338607428488,0.0,1.3609255924999997,13.472476012058983,125.72597073705192,0.0,-0.57971716,-9.288093,13.499826168645871,0.0,13.499826168645871,3.876629017175171,0.663520210660293,0.8908262894564645,9.176350831710522,9.636389143340336,11.572456543372326,2.841825367593893,0.9444444444444444,0.19470015700453658,0.013191991869636155,1.9492593919016254,1.0,0,4,1,0.25,0.2916666666666667,48,14,0.2916666666666667,0.0,1.0,0.11135328618205806,0.013907154071752612,0.013907154071752612,0.004056253270927845,7.698557721176565,0.025290471807332335,3.697674418604651,3.0,3.0,0.14285714285714285
15,template_deposition,Si,Si,none,0,1.0,template_site:index=89:site=Si:neigh=2:ahead0=3.849:mode=shell,z,xy,87,72,15,0,15,1227.6970927735183,34.485926380062175,500.0,0.001,15.71574634213149,0.015715746342131492,-453.7805,-448.54517,-453.7805,-5.235321,-5.200287,0.6514489590916265,0.015715746342131492,0.015715746342131492,21,86,89,10,10,2.3383355629106526,9.6231971514707,2.7218511849999993,13.472476012058983,125.72597073705192,0.0,-0.62135786,-9.955251,13.499374921653253,0.0,13.499374921653253,3.8761777701825526,0.7587275856567837,0.9544567387033548,9.458550242272619,9.6374152789446,11.576769488745514,2.7753147752259504,0.9444444444444444,0.4768995675666332,0.0142181274738995,1.9535723372748137,1.0,0,4,1,0.25,0.3125,48,15,0.3125,0.0,1.0,0.11930709233791935,0.03179330450444221,0.03179330450444221,0.009935407657638192,7.698557721176565,0.06194661192898727,3.7011494252873565,3.066666666666667,3.066666666666667,0.2
16,template_deposition,Si,Si,none,0,1.0,template_site:index=88:site=Si:neigh=2:ahead0=3.849:mode=shell,z,xy,88,72,16,0,16,1290.5508262569688,62.853733483450554,500.0,0.001,15.71574634213149,0.015715746342131492,-459.0872,-453.7805,-459.0872,-5.3067017,-5.265106,0.5729598684890225,0.015715746342131492,0.015715746342131492,22,87,88,9,9,2.36545293469013,7.69855772117656,1.3609255924999997,13.472476012058983,125.72597073705192,0.0,-0.66356635,-10.631505,13.50908773692453,0.0,13.50908773692453,3.8858905854538293,0.8199993182913587,1.018087187950245,9.460056828366064,9.638634635574977,12.848152890343775,3.000888667761893,0.9444444444444444,0.4784061536600781,0.015437484104277033,3.2249557388730743,1.0,0,4,1,0.25,0.3333333333333333,48,16,0.3333333333333333,0.0,1.0,0.12726089849378064,0.02990038460375488,0.02990038460375488,0.009966794867918294,7.698557721176565,0.06214230911643586,3.7045454545454546,3.125,3.125,0.25
17,template_deposition,Si,Si,none,0,1.0,template_site:index=93:site=Si:neigh=2:ahead0=3.849:mode=shell,z,xy,89,72,17,0,17,1466.6783685582316,176.12754230126282,500.0,0.001,15.71574634213149,0.015715746342131492,-464.42477,-459.0872,-464.42477,-5.3375854,-5.3026123,0.5907074917350201,0.015715746342131492,0.015715746342131492,23,88,93,8,8,2.330623792546672,5.7739182908824205,2.7218511849999993,13.472476012058983,125.72597073705192,0.0,-0.7060205,-11.311695,13.509677692676448,0.0,13.509677692676448,3.8864805412057475,0.8686744240607109,1.0817176371971355,9.62909002792101,10.589450394750147,13.427862445141376,3.1307030603796373,0.9444444444444444,0.6474393532150238,0.9662532432794464,3.8046652936706753,1.0,0,4,1,0.25,0.3541666666666667,48,17,0.3541666666666667,0.0,1.0,0.13521470464964194,0.038084667836177866,0.038084667836177866,0.013488319858646328,7.698557721176565,0.08409878533924613,3.707865168539326,3.176470588235294,3.176470588235294,0.29411764705882354
18,template_deposition,Si,Si,none,0,1.0,template_site:index=92:site=Si:neigh=3:ahead0=3.849:mode=shell,z,xy,90,72,18,0,18,1567.2195403924432,100.54117183421153,500.0,0.001,15.71574634213149,0.015715746342131492,-471.05783,-464.42477,-471.05783,-6.6330566,-6.5753784,1.0,0.015715746342131492,0.015715746342131492,24,89,92,7,7,2.287985765788943,3.84927886058828,1.3609255924999997,13.472476012058983,125.72597073705192,0.0,-0.7587785,-12.156972,13.515267850311814,0.0,13.515267850311814,3.8920706988411133,0.9094851953268791,1.1453480864440257,9.396921171742285,9.64162542482678,13.484433841486835,3.5403946029836186,0.9166666666666666,0.4152704970362997,0.018428273356079217,3.861236690016135,1.0,0,4,1,0.25,0.375,48,18,0.375,0.0,1.0,0.14316851080550322,0.023070583168683316,0.023070583168683316,0.008651468688256244,7.698557721176565,0.05394133707590546,3.7333333333333334,3.3333333333333335,3.3333333333333335,0.3333333333333333
19,template_deposition,Si,Si,none,0,1.0,template_site:index=94:site=Si:neigh=1:ahead0=3.849:mode=shell,z,xy,91,72,19,0,19,1621.2790216110034,54.05948121856028,500.0,0.001,15.71574634213149,0.015715746342131492,-474.77078,-471.05783,-474.77078,-3.7129517,-3.6343079,0.1623431797208791,0.015715746342131492,0.015715746342131492,22,90,94,6,6,2.348581453682974,7.69855772117656,6.8046279625,13.472476012058983,125.72597073705192,0.0,-0.7883106,-12.630128,13.515267850311814,0.0,13.515267850311814,3.8920706988411133,0.9241260101431222,1.2089785356909162,9.750693934194041,11.540908203720225,13.502260987408171,3.46909936988315,0.8888888888888888,0.7690432594880559,1.9177110522495244,3.8790638359374707,1.0,0,4,1,0.25,0.39583333333333337,48,19,0.3958333333333333,0.0,1.0,0.15112231696136452,0.04047596102568715,0.04047596102568715,0.01602173457266783,7.698557721176565,0.09989445911052071,3.7142857142857144,3.263157894736842,3.263157894736842,0.3684210526315789
20,template_deposition,Si,Si,none,0,1.0,template_site:index=95:site=Si:neigh=2:ahead0=3.849:mode=shell,z,xy,92,72,20,0,20,1655.332984470695,34.05396285969173,500.0,0.001,15.71574634213149,0.015715746342131492,-480.40225,-474.77078,-480.40225,-5.6314697,-5.5882263,0.49645864133349393,0.015715746342131492,0.015715746342131492,23,91,95,5,5,2.3189065857433917,9.6231971514707,8.165553554999999,13.472476012058983,125.72597073705192,0.0,-0.8331022,-13.34777,13.515267850311814,0.0,13.515267850311814,3.8920706988411133,0.9418169549965627,1.2726089849378064,9.750033438283738,11.539408886218496,13.503889098239112,3.7272212449195434,0.8888888888888888,0.7683827635777529,1.9162117347477956,3.880691946768412,1.0,0,4,1,0.25,0.41666666666666663,48,20,0.4166666666666667,0.0,1.0,0.1590761231172258,0.038419138178887646,0.038419138178887646,0.016007974241203187,7.698557721176565,0.09980866435074563,3.717391304347826,3.3,3.3,0.4
