step,event_type,deposited_species,intended_species,impurity_kind,is_vacancy,species_flux,anchor_mode,growth_axis,surface_axes,n_atoms,n_initial,n_added,n_vacancies,n_growth_events,kmc_time,dt,temperature_K,flux_ML_s,n_sites,deposition_total_rate_s_inv,e_total_eV,e_before_eV,e_after_eV,delta_e_relaxed_eV,e_ads_unrelaxed_eV,chosen_boltzmann_probability,rate_s_inv,total_rate_s_inv,mobile_count,added_index,anchor_index,n_surface_anchors,n_tested_candidates,min_distance_A,x_event_A,y_event_A,z_event_A,surface_area_A2,gamma_initial_eV_A2,gamma_effective_eV_A2,gamma_effective_J_m2,top_coord_A,bottom_coord_A,slab_thickness_A,growth_height_A,roughness_A,coverage_estimate_ML,front_mean_A,front_median_A,front_p90_A,front_grid_rms_A,front_grid_occupied_fraction,growth_front_mean_A,growth_front_median_A,growth_front_p90_A,first_template_layer_occupancy,highest_90pct_complete_layer,n_template_layers,contiguous_90pct_complete_layers,contiguous_complete_layer_fraction,mean_template_layer_occupancy,n_template_growth_sites,n_occupied_template_growth_sites,template_growth_occupancy_fraction,frozen_vacancy_fraction_of_template,incorporation_efficiency_per_event,added_areal_density_atoms_A2,growth_front_mean_per_event_A,growth_front_mean_per_added_atom_A,growth_front_mean_per_template_site_A,template_growth_extent_A,growth_front_mean_fraction_of_template,coordination_mean,coordination_surface_mean,coordination_added_mean,fraction_added_CN4
11,template_deposition,C,C,none,0,1.0,template_site:index=131:site=C:neigh=1:ahead0=4.343:mode=shell,z,xy,139,128,11,0,11,1438.3324280065888,290.73201279236156,500.0,0.001,10.547605122820443,0.010547605122820443,-1259.6364,-1252.0092,-1259.6364,-7.6271973,-7.017578,0.9999961436700037,0.010547605122820443,0.010547605122820443,4,138,131,22,22,1.4332254318872177,4.935447994537489,4.274223505561342,44.54133549999998,84.38084098256354,0.0,-0.999232,-16.009462,44.55389308855774,27.171259499999998,17.382633588557745,4.355076588557758,0.005520276350912118,1.0428907673269614,40.200589030311875,40.198816499999985,44.55097087740136,3.038851728461303,0.703125,1.6175935535677013,0.0,4.3521543774013765,0.34375,-1,50,0,0.0,0.006875,1600,11,0.006875,0.0,1.0,0.13036134591587017,0.14705395941524557,0.14705395941524557,0.0010109959709798133,217.1259499999994,0.007450024069291145,2.920863309352518,2.0,2.0,0.0
12,template_deposition,C,C,none,0,1.0,template_site:index=141:site=C:neigh=1:ahead0=4.343:mode=shell,z,xy,140,128,12,0,12,1555.8209515616775,117.4885235550886,500.0,0.001,10.547605122820443,0.010547605122820443,-1267.9989,-1259.6364,-1267.9989,-8.362549,-7.6586914,0.9999999896871529,0.010547605122820443,0.010547605122820443,6,139,141,21,21,1.3917899766798834,3.701586994155973,4.98659337745098,44.54133549999998,84.38084098256354,0.0,-1.0983368,-17.597296,44.55403140106623,27.171259499999998,17.382771901066235,4.3552149010662475,0.005307656585340363,1.1376990189021396,40.39373494272278,40.198816499999985,44.550494155268275,3.03280244832084,0.703125,1.8107394659786067,0.0,4.35167765526829,0.375,-1,50,0,0.0,0.0075,1600,12,0.0075,0.0,1.0,0.14221237736276746,0.15089495549821721,0.15089495549821721,0.0011317121662366293,217.1259499999994,0.008339581086363061,2.914285714285714,2.0,2.0,0.0
13,template_deposition,C,C,none,0,1.0,template_site:index=128:site=C:neigh=1:ahead0=4.343:mode=shell,z,xy,141,128,13,0,13,1758.5999592801236,202.779007718446,500.0,0.001,10.547605122820443,0.010547605122820443,-1276.0577,-1267.9989,-1276.0577,-8.058838,-7.4953613,0.9999999151195941,0.010547605122820443,0.010547605122820443,9,140,128,20,20,1.400804358037012,3.701585571806233,6.411335258342015,44.54133549999998,84.38084098256354,0.0,-1.1938424,-19.127464,44.55413666451888,27.171259499999998,17.38287716451888,4.3553201645188935,0.005789758296539532,1.232507270477318,40.4839756293263,40.198816499999985,44.550361168793955,3.06012917376762,0.71875,1.9009801525821288,0.0,4.35154466879397,0.40625,-1,50,0,0.0,0.008125,1600,13,0.008125,0.0,1.0,0.15406340880966474,0.1462292425063176,0.1462292425063176,0.0011881125953638306,217.1259499999994,0.008755195556229618,2.9078014184397163,2.0,2.0,0.0
14,template_deposition,C,C,none,0,1.0,template_site:index=142:site=C:neigh=2:ahead0=4.343:mode=shell,z,xy,142,128,14,0,14,1777.8636766621814,19.26371738205785,500.0,0.001,10.547605122820443,0.010547605122820443,-1287.0781,-1276.0577,-1287.0781,-11.020386,-9.409912,1.0,0.010547605122820443,0.010547605122820443,10,141,142,19,19,1.391668805296915,2.467724571424717,7.123705130231651,44.54133549999998,84.38084098256354,0.0,-1.3244452,-21.219954,44.55537813788101,27.171259499999998,17.38411863788101,4.356561637881022,0.006582156733567343,1.3273155220524964,40.66262713196596,40.198816499999985,44.5498821872108,3.004831650232141,0.734375,2.079631655221789,0.0,4.351065687210813,0.4375,-1,50,0,0.0,0.00875,1600,14,0.00875,0.0,1.0,0.16591444025656205,0.14854511823012778,0.14854511823012778,0.001299769784513618,217.1259499999994,0.009577996804259439,2.915492957746479,2.142857142857143,2.142857142857143,0.0
15,template_deposition,C,C,none,0,1.0,template_site:index=143:site=C:neigh=1:ahead0=4.343:mode=shell,z,xy,143,128,15,0,15,1829.2471011506357,51.38342448845431,500.0,0.001,10.547605122820443,0.010547605122820443,-1293.3566,-1287.0781,-1293.3566,-6.2784424,-5.578125,0.9999732324103399,0.010547605122820443,0.010547605122820443,9,142,143,18,18,1.5077298643177526,1.2338612918062335,6.411335258342015,44.54133549999998,84.38084098256354,0.0,-1.3988513,-22.41207,44.55613510434618,27.171259499999998,17.384875604346185,4.357318604346197,0.007003184509010424,1.4221237736276746,40.67311874688095,40.198816499999985,44.54993779947699,3.0370508547225947,0.71875,2.090123270136779,0.0,4.351121299477008,0.46875,-1,50,0,0.0,0.009375,1600,15,0.009375,0.0,1.0,0.17776547170345933,0.13934155134245194,0.13934155134245194,0.0013063270438354868,217.1259499999994,0.009626317214210391,2.909090909090909,2.1333333333333333,2.1333333333333333,0.0
16,template_deposition,C,C,none,0,1.0,template_site:index=158:site=C:neigh=2:ahead0=4.343:mode=shell,z,xy,144,128,16,0,16,1922.8980598829348,93.65095873229927,500.0,0.001,10.547605122820443,0.010547605122820443,-1303.8799,-1293.3566,-1303.8799,-10.523315,-9.4140625,1.0,0.010547605122820443,0.010547605122820443,10,143,158,17,17,1.4183601058797257,2.914247172469686e-07,7.123705130231651,44.54133549999998,84.38084098256354,0.0,-1.5235635,-24.41018,44.55613510434618,27.171259499999998,17.384875604346185,4.357318604346197,0.0068717308377208896,1.5169320252028529,40.76737443870847,40.198816499999985,44.54998809645279,2.951975567567571,0.71875,2.184378961964299,0.0,4.351171596452808,0.5,-1,50,0,0.0,0.01,1600,16,0.01,0.0,1.0,0.1896165031503566,0.1365236851227687,0.1365236851227687,0.001365236851227687,217.1259499999994,0.010060423279503464,2.9166666666666665,2.25,2.25,0.0
17,template_deposition,C,C,none,0,1.0,template_site:index=159:site=C:neigh=1:ahead0=4.343:mode=shell,z,xy,145,128,17,0,17,2185.32500386105,262.42694397811516,500.0,0.001,10.547605122820443,0.010547605122820443,-1310.2129,-1303.8799,-1310.2129,-6.333008,-5.812866,0.11251002913796734,0.010547605122820443,0.010547605122820443,9,144,159,16,16,1.501531704758119,-1.2338629881937666,6.411335258342015,44.54133549999998,84.38084098256354,0.0,-1.5986161,-25.612654,44.55613510434618,27.171259499999998,17.384875604346185,4.357318604346197,0.006791740284592067,1.6117402767780311,40.94016459561484,40.198816499999985,44.54999903034057,3.0164288631622966,0.734375,2.357169118870665,0.0,4.351182530340587,0.53125,-1,50,0,0.0,0.010625,1600,17,0.010625,0.0,1.0,0.2014675345972539,0.13865700699239206,0.13865700699239206,0.0014732306992941658,217.1259499999994,0.01085622938608062,2.910344827586207,2.235294117647059,2.235294117647059,0.0
18,template_deposition,C,C,none,0,1.0,template_site:index=145:site=C:neigh=2:ahead0=4.343:mode=shell,z,xy,146,128,18,0,18,2335.1295836768527,149.80457981580264,500.0,0.001,10.547605122820443,0.010547605122820443,-1319.1317,-1310.2129,-1319.1317,-8.918823,-7.932495,0.9998997425299301,0.010547605122820443,0.010547605122820443,10,145,145,15,15,1.4180980964259478,-2.467723988575284,7.123705130231651,44.54133549999998,84.38084098256354,0.0,-1.7043134,-27.306112,44.55613510434618,27.171259499999998,17.384875604346185,4.357318604346197,0.006669693217894428,1.7065485283532096,41.03238694215114,40.198816499999985,44.54962673032619,2.924189632648522,0.734375,2.4493914654069684,0.0,4.3508102303262035,0.5625,-1,50,0,0.0,0.01125,1600,18,0.01125,0.0,1.0,0.2133185660441512,0.13607730363372048,0.13607730363372048,0.0015308696658793552,217.1259499999994,0.011280970632054691,2.9178082191780823,2.3333333333333335,2.3333333333333335,0.0
19,template_deposition,C,C,none,0,1.0,template_site:index=157:site=C:neigh=1:ahead0=4.343:mode=shell,z,xy,147,128,19,0,19,2415.6772610240055,80.54767734715259,500.0,0.001,10.547605122820443,0.010547605122820443,-1326.2406,-1319.1317,-1326.2406,-7.1088867,-6.904419,0.9999993306561211,0.010547605122820443,0.010547605122820443,10,146,157,14,14,1.4119627315689174,1.2338627141559733,4.98659337745098,44.54133549999998,84.38084098256354,0.0,-1.788561,-28.655907,44.55613510434618,27.171259499999998,17.384875604346185,4.357318604346197,0.006792041054500001,1.8013567799283878,41.21721177864687,40.198816499999985,44.550412572209524,2.865120734734532,0.734375,2.634216301902697,0.0,4.351596072209539,0.59375,-1,50,0,0.0,0.011875,1600,19,0.011875,0.0,1.0,0.22516959749104848,0.13864296325803668,0.13864296325803668,0.0016463851886891856,217.1259499999994,0.012132203920824315,2.9115646258503403,2.3157894736842106,2.3157894736842106,0.0
20,template_deposition,C,C,none,0,1.0,template_site:index=140:site=C:neigh=2:ahead0=4.343:mode=shell,z,xy,148,128,20,0,20,2466.4170674554557,50.73980643145022,500.0,0.001,10.547605122820443,0.010547605122820443,-1335.7168,-1326.2406,-1335.7168,-9.476196,-8.204834,0.9999678084022949,0.010547605122820443,0.010547605122820443,10,147,140,13,13,1.4163436431736898,2.4677237145374886,4.274223505561342,44.54133549999998,84.38084098256354,0.0,-1.9008638,-30.455196,44.55613510434618,27.171259499999998,17.384875604346185,4.357318604346197,0.0065715457737812845,1.896165031503566,41.217130707419734,40.198816499999985,44.54962673032619,2.865026210040025,0.734375,2.634135230675561,0.0,4.3508102303262035,0.625,-1,50,0,0.0,0.0125,1600,20,0.0125,0.0,1.0,0.23702062893794576,0.13170676153377806,0.13170676153377806,0.0016463345191722256,217.1259499999994,0.012131830537416502,2.918918918918919,2.4,2.4,0.0
