step,event_type,deposited_species,intended_species,impurity_kind,is_vacancy,species_flux,anchor_mode,growth_axis,surface_axes,n_atoms,n_initial,n_added,n_vacancies,n_growth_events,kmc_time,dt,temperature_K,flux_ML_s,n_sites,deposition_total_rate_s_inv,e_total_eV,e_before_eV,e_after_eV,delta_e_relaxed_eV,e_ads_unrelaxed_eV,chosen_boltzmann_probability,rate_s_inv,total_rate_s_inv,mobile_count,added_index,anchor_index,n_surface_anchors,n_tested_candidates,min_distance_A,x_event_A,y_event_A,z_event_A,surface_area_A2,gamma_initial_eV_A2,gamma_effective_eV_A2,gamma_effective_J_m2,top_coord_A,bottom_coord_A,slab_thickness_A,growth_height_A,roughness_A,coverage_estimate_ML,front_mean_A,front_median_A,front_p90_A,front_grid_rms_A,front_grid_occupied_fraction,growth_front_mean_A,growth_front_median_A,growth_front_p90_A,first_template_layer_occupancy,highest_90pct_complete_layer,n_template_layers,contiguous_90pct_complete_layers,contiguous_complete_layer_fraction,mean_template_layer_occupancy,n_template_growth_sites,n_occupied_template_growth_sites,template_growth_occupancy_fraction,frozen_vacancy_fraction_of_template,incorporation_efficiency_per_event,added_areal_density_atoms_A2,growth_front_mean_per_event_A,growth_front_mean_per_added_atom_A,growth_front_mean_per_template_site_A,template_growth_extent_A,growth_front_mean_fraction_of_template,coordination_mean,coordination_surface_mean,coordination_added_mean,fraction_added_CN4
11,template_deposition,C,C,none,0,1.0,template_site:index=52:site=C:neigh=1:ahead0=2.460:mode=shell,x,yz,437,426,11,0,11,231.78334273047648,46.85066988106905,500.0,0.001,65.45320430382367,0.06545320430382368,-3078.3196,-3070.9485,-3078.3196,-7.3710938,-5.838135,0.9996533241089234,0.06545320430382368,0.06545320430382368,16,436,52,2,2,1.603133850428125,17.519204652200813,11.890223426362624,13.394515547457617,523.6256344305893,0.0,-0.18917549,-3.0309255,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.16805899905128707,19.170926678252894,19.941075247113893,19.961019086018748,1.1068293742123196,0.16666666666666666,4.111234172755092,4.8813827414111906,4.9013265800701635,1.0,0,20,1,0.05,0.09166666666666667,120,11,0.09166666666666666,0.0,1.0,0.021007374881410884,0.3737485611595538,0.3737485611595538,0.034260284772959095,24.59512146882299,0.16715648987408055,0.30205949656750575,0.0,2.090909090909091,0.0
12,template_deposition,C,C,none,0,1.0,template_site:index=53:site=C:neigh=2:ahead0=2.460:mode=shell,x,yz,438,426,12,0,12,250.71629744373976,18.932954713263282,500.0,0.001,65.45320430382367,0.06545320430382368,-3088.3865,-3078.3196,-3088.3865,-10.066895,-8.967285,1.0,0.06545320430382368,0.06545320430382368,20,437,53,1,1,1.3615654100598666,17.519204652200813,10.470223427246165,13.394515547457617,523.6256344305893,0.0,-0.20840085,-3.3389497,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.18333708987413133,19.164075322561427,19.941075247113893,19.94457583235922,1.1019393887017088,0.16666666666666666,4.104382817063625,4.8813827414111906,4.884883326410636,1.0,1,20,2,0.1,0.1,120,12,0.1,0.0,1.0,0.022917136234266416,0.34203190142196876,0.34203190142196876,0.034203190142196874,24.59512146882299,0.1668779242365759,0.3105022831050228,0.0,2.25,0.0
13,template_deposition,C,C,none,0,1.0,template_site:index=59:site=C:neigh=1:ahead0=3.689:mode=shell,x,yz,439,426,13,0,13,283.39358075417016,32.677283310430376,500.0,0.001,65.45320430382367,0.06545320430382368,-3096.3447,-3088.3865,-3096.3447,-7.958252,-6.980713,0.9995475836854814,0.06545320430382368,0.06545320430382368,16,438,59,5,5,1.4342747935427047,18.748960725680377,9.760223426889405,13.394515547457617,523.6256344305893,0.0,-0.22359921,-3.5824544,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.19861518069697562,19.164600041081624,19.941075247113893,19.945835156807703,1.102311649030044,0.16666666666666666,4.104907535583822,4.8813827414111906,4.886142650859119,1.0,1,20,2,0.1,0.10833333333333332,120,13,0.10833333333333334,0.0,1.0,0.024826897587121952,0.3157621181218324,0.3157621181218324,0.034207562796531844,24.59512146882299,0.16689925848860884,0.3143507972665148,0.0,2.230769230769231,0.0
14,template_deposition,C,C,none,0,1.0,template_site:index=57:site=C:neigh=2:ahead0=3.689:mode=shell,x,yz,440,426,14,0,14,286.4978762016535,3.1042954474833673,500.0,0.001,65.45320430382367,0.06545320430382368,-3106.4001,-3096.3447,-3106.4001,-10.05542,-9.289307,1.0,0.06545320430382368,0.06545320430382368,17,439,57,4,4,1.3742718150504212,18.74896072568038,8.3402234261759,13.394515547457617,523.6256344305893,0.0,-0.24280266,-3.8901277,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.2138932715198199,19.672927013683417,19.947025134231154,21.162249958781643,1.5878571016630585,0.16666666666666666,4.613234508185615,4.887332628528451,6.102557452833059,1.0,1,20,2,0.1,0.11666666666666667,120,14,0.11666666666666667,0.0,1.0,0.026736658939977488,0.32951675058468677,0.32951675058468677,0.038443620901546786,24.59512146882299,0.1875670552809993,0.32272727272727275,0.0,2.357142857142857,0.0
15,template_deposition,C,C,none,0,1.0,template_site:index=56:site=C:neigh=1:ahead0=3.689:mode=shell,x,yz,441,426,15,0,15,294.7781747313745,8.280298529720978,500.0,0.001,65.45320430382367,0.06545320430382368,-3115.0479,-3106.4001,-3115.0479,-8.647705,-7.1364746,0.9999999997805951,0.06545320430382368,0.06545320430382368,17,440,56,3,3,1.3865587650748712,18.74896072568038,5.500223426345923,13.394515547457617,523.6256344305893,0.0,-0.25931773,-4.154728,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.22917136234266416,19.772370508923093,19.947025134231154,21.162249958781643,1.4594257713466936,0.16666666666666666,4.712678003425291,4.887332628528451,6.102557452833059,1.0,1,20,2,0.1,0.125,120,15,0.125,0.0,1.0,0.02864642029283302,0.31417853356168607,0.31417853356168607,0.03927231669521076,24.59512146882299,0.19161027561498836,0.32653061224489793,0.0,2.3333333333333335,0.0
16,template_deposition,C,C,none,0,1.0,template_site:index=58:site=C:neigh=2:ahead0=3.689:mode=shell,x,yz,442,426,16,0,16,309.8697709731209,15.091596241746416,500.0,0.001,65.45320430382367,0.06545320430382368,-3125.0684,-3115.0479,-3125.0684,-10.020508,-9.537842,1.0,0.06545320430382368,0.06545320430382368,17,441,58,2,2,1.2633069474000838,18.74896072568038,4.080223427229459,13.394515547457617,523.6256344305893,0.0,-0.2784545,-4.4613333,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.24444945316550845,20.063852111134626,19.947025134231154,21.162249958781643,1.1003058636509593,0.16666666666666666,5.004159605636824,4.887332628528451,6.102557452833059,1.0,0,20,1,0.05,0.125,120,15,0.125,0.0,1.0,0.030556181645688556,0.3127599753523015,0.3127599753523015,0.04170133004697353,24.59512146882299,0.2034614714946679,0.334841628959276,0.0,2.4375,0.0
17,template_deposition,C,C,none,0,1.0,template_site:index=54:site=C:neigh=1:ahead0=3.689:mode=shell,x,yz,443,426,17,0,17,352.1591563150694,42.289385341948496,500.0,0.001,65.45320430382367,0.06545320430382368,-3131.4636,-3125.0684,-3131.4636,-6.3952637,-5.6220703,1.0,0.06545320430382368,0.06545320430382368,16,442,54,1,1,1.3076395522390953,18.74896072568038,12.600223426719383,13.394515547457617,523.6256344305893,0.0,-0.29066792,-4.6570134,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.25972754398835274,20.06570041489462,19.952570045511134,21.16335894103764,1.1001127044793653,0.16666666666666666,5.0060079093968195,4.892877539808431,6.103666435089055,1.0,0,20,1,0.05,0.13333333333333336,120,16,0.13333333333333333,0.0,1.0,0.03246594299854409,0.29447105349393055,0.29447105349393055,0.04171673257830683,24.59512146882299,0.20353662069701434,0.33860045146726864,0.0,2.411764705882353,0.0
18,template_deposition,C,C,none,0,1.0,template_site:index=55:site=C:neigh=1:ahead0=3.689:mode=shell,x,yz,444,426,18,0,18,376.29975524056493,24.140598925495507,500.0,0.001,65.45320430382367,0.06545320430382368,-3141.7815,-3131.4636,-3141.7815,-10.317871,-8.206543,1.0,0.06545320430382368,0.06545320430382368,13,443,55,1,1,1.3710531038373381,18.74896072568038,14.020223427432889,13.394515547457617,523.6256344305893,0.0,-0.3103726,-4.9727173,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.275005634811197,20.584202824326493,21.466056164919266,21.499673052029255,1.2769576036500612,0.16666666666666666,5.524510318828691,6.406363659216563,6.439980546080671,0.8333333333333334,2,20,0,0.0,0.13333333333333336,120,16,0.13333333333333333,0.0,1.0,0.034375704351399625,0.30691723993492726,0.30691723993492726,0.04603758599023909,24.59512146882299,0.22461813517902776,0.34684684684684686,0.0,2.5,0.0
19,template_deposition,C,C,none,0,1.0,template_site:index=63:site=C:neigh=1:ahead0=4.919:mode=shell,x,yz,445,426,19,0,19,389.279793471764,12.98003823119907,500.0,0.001,65.45320430382367,0.06545320430382368,-3149.6843,-3141.7815,-3149.6843,-7.902832,-6.4526367,0.8575965474660382,0.06545320430382368,0.06545320430382368,16,444,63,5,5,1.3779495677633375,19.978716799159944,7.630223427416188,13.394515547457617,523.6256344305893,0.0,-0.3254651,-5.214526,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.2902837256340413,20.605443958823432,21.43468717362859,21.49339925377112,1.2249880985884896,0.16666666666666666,5.5457514533256305,6.374994667925886,6.433706747822535,0.8333333333333334,2,20,0,0.0,0.14166666666666666,120,17,0.14166666666666666,0.0,1.0,0.036285465704255164,0.29188165543819106,0.29188165543819106,0.04621459544438025,24.59512146882299,0.2254817672014947,0.3550561797752809,0.0,2.473684210526316,0.0
20,template_deposition,C,C,none,0,1.0,template_site:index=62:site=C:neigh=2:ahead0=4.919:mode=shell,x,yz,446,426,20,0,20,397.4563747093004,8.176581237536409,500.0,0.001,65.45320430382367,0.06545320430382368,-3160.2856,-3149.6843,-3160.2856,-10.601318,-9.395752,1.0,0.06545320430382368,0.06545320430382368,14,445,62,4,4,1.1981051551232993,19.978716799159947,6.210223426702676,13.394515547457617,523.6256344305893,0.0,-0.3457111,-5.5389028,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.30556181645688557,20.598295138338866,21.43468717362859,21.49339925377112,1.2350950577902364,0.16666666666666666,5.538602632841064,6.374994667925886,6.433706747822535,0.8333333333333334,2,20,0,0.0,0.15,120,18,0.15,0.0,1.0,0.038195227057110696,0.2769301316420532,0.2769301316420532,0.0461550219403422,24.59512146882299,0.2251911071007252,0.3632286995515695,0.0,2.55,0.0
21,template_deposition,C,C,none,0,1.0,template_site:index=61:site=C:neigh=1:ahead0=4.919:mode=shell,x,yz,447,426,21,0,21,415.86265131609065,18.40627660679024,500.0,0.001,65.45320430382367,0.06545320430382368,-3167.8062,-3160.2856,-3167.8062,-7.520508,-6.084961,0.70645519672322,0.06545320430382368,0.06545320430382368,17,446,61,3,3,1.3562938976736316,19.978716799159947,3.3702234268727027,13.394515547457617,523.6256344305893,0.0,-0.36007348,-5.7690134,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.32083990727972983,20.976604000252344,21.43468717362859,21.49339925377112,0.7003632381117435,0.16666666666666666,5.916911494754542,6.374994667925886,6.433706747822535,0.8333333333333334,2,20,0,0.0,0.15833333333333335,120,19,0.15833333333333333,0.0,1.0,0.04010498840996623,0.2817576902264068,0.2817576902264068,0.049307595789621184,24.59512146882299,0.24057256648457195,0.3713646532438479,0.0,2.5238095238095237,0.0
22,template_deposition,C,C,none,0,1.0,template_site:index=60:site=C:neigh=1:ahead0=4.919:mode=shell,x,yz,448,426,22,0,22,421.3339266154422,5.471275299351508,500.0,0.001,65.45320430382367,0.06545320430382368,-3177.7974,-3167.8062,-3177.7974,-9.991211,-8.45459,1.0,0.06545320430382368,0.06545320430382368,12,447,60,3,3,1.4779160866641354,19.978716799159947,1.9502234261591922,13.394515547457617,523.6256344305893,0.0,-0.37915432,-6.0747223,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.33611799810257414,20.981870453766675,21.43468717362859,21.49339925377112,0.6929222397271378,0.16666666666666666,5.922177948268873,6.374994667925886,6.433706747822535,0.8333333333333334,2,20,0,0.0,0.16666666666666666,120,20,0.16666666666666666,0.0,1.0,0.04201474976282177,0.2691899067394942,0.2691899067394942,0.049351482902240604,24.59512146882299,0.24078669242499498,0.3705357142857143,0.0,2.590909090909091,0.0
23,template_deposition,C,C,none,0,1.0,template_site:index=64:site=C:neigh=1:ahead0=4.919:mode=shell,x,yz,449,426,23,0,23,429.80391658294906,8.46998996750685,500.0,0.001,65.45320430382367,0.06545320430382368,-3184.5964,-3177.7974,-3184.5964,-6.7990723,-6.047119,0.9999538683389383,0.06545320430382368,0.06545320430382368,16,448,64,2,2,1.4581466956817788,19.978716799159947,11.890223426362624,13.394515547457617,523.6256344305893,0.0,-0.39213893,-6.282758,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.3513960889254184,20.97800655807499,21.43468717362859,21.48412590411107,0.6900033863384493,0.16666666666666666,5.918314052577189,6.374994667925886,6.424433398162487,0.8333333333333334,2,20,0,0.0,0.175,120,21,0.175,0.0,1.0,0.0439245111156773,0.25731800228596474,0.25731800228596474,0.049319283771476576,24.59512146882299,0.24062959233924908,0.3741648106904232,0.0,2.5652173913043477,0.0
24,template_deposition,C,C,none,0,1.0,template_site:index=65:site=C:neigh=2:ahead0=4.919:mode=shell,x,yz,450,426,24,0,24,431.8416207502205,2.0377041672714142,500.0,0.001,65.45320430382367,0.06545320430382368,-3195.2603,-3184.5964,-3195.2603,-10.663818,-9.493164,1.0,0.06545320430382368,0.06545320430382368,19,449,65,1,1,1.3190738368188752,19.978716799159947,10.470223427246165,13.394515547457617,523.6256344305893,0.0,-0.4125043,-6.6090474,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.36667417974826266,20.979384124416743,21.438819872653863,21.484952443916125,0.690917277412006,0.16666666666666666,5.919691618918941,6.37912736695116,6.425259937967541,0.8333333333333334,3,20,0,0.0,0.18333333333333335,120,22,0.18333333333333332,0.0,1.0,0.04583427246853283,0.24665381745495588,0.24665381745495588,0.04933076349099118,24.59512146882299,0.24068560207855846,0.38222222222222224,0.0,2.625,0.0
25,template_deposition,C,C,none,0,1.0,template_site:index=66:site=C:neigh=1:ahead0=6.149:mode=shell,x,yz,451,426,25,0,25,450.86301060533043,19.021389855109923,500.0,0.001,65.45320430382367,0.06545320430382368,-3203.8425,-3195.2603,-3203.8425,-8.582275,-6.9648438,0.9999998894939899,0.06545320430382368,0.06545320430382368,15,450,66,5,5,1.2953804404494678,21.208472872639515,12.600223426719383,13.394515547457617,523.6256344305893,0.0,-0.42889437,-6.8716455,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.381952270571107,21.487777816379193,21.438819872653863,22.705097304626,1.2329141167866435,0.16666666666666666,6.428085310881391,6.37912736695116,7.645404798677417,0.8333333333333334,3,20,0,0.0,0.19166666666666668,120,23,0.19166666666666668,0.0,1.0,0.04774403382138837,0.25712341243525566,0.25712341243525566,0.05356737759067826,24.59512146882299,0.26135611157804983,0.3858093126385809,0.0,2.6,0.0
26,template_deposition,C,C,none,0,1.0,template_site:index=67:site=C:neigh=1:ahead0=6.149:mode=shell,x,yz,452,426,26,0,26,483.50485587044517,32.64184526511472,500.0,0.001,65.45320430382367,0.06545320430382368,-3212.2175,-3203.8425,-3212.2175,-8.375,-7.819824,0.9999999999999998,0.06545320430382368,0.06545320430382368,13,451,67,5,5,1.4421373210492967,21.208472872639515,14.020223427432889,13.394515547457617,523.6256344305893,0.0,-0.44488862,-7.1279016,32.27189624963243,1.5367569803675698,30.735139269264856,17.21220374362237,0.7244341735586498,0.39723036139395124,21.487777816379193,21.438819872653863,22.705097304626,1.2329141167866435,0.16666666666666666,6.428085310881391,6.37912736695116,7.645404798677417,0.8333333333333334,3,20,0,0.0,0.2,120,24,0.2,0.0,1.0,0.049653795174243905,0.24723405041851504,0.24723405041851504,0.05356737759067826,24.59512146882299,0.26135611157804983,0.3893805309734513,0.0,2.576923076923077,0.0
