step,event_type,deposited_species,intended_species,impurity_kind,is_vacancy,species_flux,anchor_mode,growth_axis,surface_axes,n_atoms,n_initial,n_added,n_vacancies,n_growth_events,kmc_time,dt,temperature_K,flux_ML_s,n_sites,deposition_total_rate_s_inv,e_total_eV,e_before_eV,e_after_eV,delta_e_relaxed_eV,e_ads_unrelaxed_eV,chosen_boltzmann_probability,rate_s_inv,total_rate_s_inv,mobile_count,added_index,anchor_index,n_surface_anchors,n_tested_candidates,min_distance_A,x_event_A,y_event_A,z_event_A,surface_area_A2,gamma_initial_eV_A2,gamma_effective_eV_A2,gamma_effective_J_m2,top_coord_A,bottom_coord_A,slab_thickness_A,growth_height_A,roughness_A,coverage_estimate_ML,front_mean_A,front_median_A,front_p90_A,front_grid_rms_A,front_grid_occupied_fraction,growth_front_mean_A,growth_front_median_A,growth_front_p90_A,first_template_layer_occupancy,highest_90pct_complete_layer,n_template_layers,contiguous_90pct_complete_layers,contiguous_complete_layer_fraction,mean_template_layer_occupancy,n_template_growth_sites,n_occupied_template_growth_sites,template_growth_occupancy_fraction,frozen_vacancy_fraction_of_template,incorporation_efficiency_per_event,added_areal_density_atoms_A2,growth_front_mean_per_event_A,growth_front_mean_per_added_atom_A,growth_front_mean_per_template_site_A,template_growth_extent_A,growth_front_mean_fraction_of_template,coordination_mean,coordination_surface_mean,coordination_added_mean,fraction_added_CN4
1,template_deposition,Si,Si,none,0,1.0,template_site:index=69:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,65,64,1,0,1,127.65616926524064,127.65616926524064,500.0,0.001,14.816947746571808,0.014816947746571808,-330.32278,-324.75244,-330.32278,-5.570343,-5.570343,0.125,0.014816947746571808,0.014816947746571808,0,64,69,8,8,2.3571922715307756,0.0,0.0,10.887404739999997,118.53558197257446,0.0,-0.046993002,-0.7529109,10.887404739999997,0.0,10.887404739999997,1.3609255924999992,0.816398370906508,0.06749028322863389,7.995437855937499,8.165553554999999,9.526479147499998,1.5373289619274881,0.6666666666666666,0.056705233020833745,0.0,0.0,0.125,-1,4,0,0.0,0.03125,32,1,0.03125,0.0,1.0,0.008436285403579236,0.056705233020833745,0.056705233020833745,0.0017720385319010545,5.443702369999997,0.010416666666666748,3.5076923076923077,3.0588235294117645,2.0,0.0
2,template_deposition,Si,Si,none,0,1.0,template_site:index=66:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,66,64,2,0,2,304.8213960704451,177.1652268052044,500.0,0.001,14.816947746571808,0.014816947746571808,-336.06525,-330.32278,-336.06525,-5.742462,-5.7248535,0.8584057589919768,0.014816947746571808,0.014816947746571808,19,65,66,7,7,2.3571922715307756,3.84927886058828,0.0,10.887404739999997,118.53558197257446,0.0,-0.09543805,-1.5290861,10.863263423665048,0.0,10.863263423665048,1.3367842761650497,0.9005304224906718,0.13498056645726778,7.853279584932109,8.165553554999999,9.530768324349502,1.697323599131624,0.7222222222222222,-0.08545303798455617,0.0,0.004289176849503917,0.25,-1,4,0,0.0,0.0625,32,2,0.0625,0.0,1.0,0.016872570807158472,-0.042726518992278084,-0.042726518992278084,-0.0026704074370173803,5.443702369999997,-0.015697595529006892,3.515151515151515,3.111111111111111,2.0,0.0
3,template_deposition,Si,Si,none,0,1.0,template_site:index=70:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,67,64,3,0,3,372.7147488711122,67.89335280066712,500.0,0.001,14.816947746571808,0.014816947746571808,-341.68045,-336.06525,-341.68045,-5.615204,-5.584137,0.5301095547256218,0.014816947746571808,0.014816947746571808,18,66,70,6,6,2.357192271530774,0.0,7.69855772117656,10.887404739999997,118.53558197257446,0.0,-0.14280951,-2.2880607,10.863263423665048,0.0,10.863263423665048,1.3367842761650497,0.9613453238618268,0.20247084968590168,7.825903332609835,8.173797991084585,9.938327865011528,1.8731668579367915,0.7777777777777778,-0.11282929030682975,0.008244436084586582,0.4118487175115302,0.375,-1,4,0,0.0,0.09375,32,3,0.09375,0.0,1.0,0.02530885621073771,-0.03760976343560992,-0.03760976343560992,-0.00352591532208843,5.443702369999997,-0.02072657221831726,3.5223880597014925,3.1578947368421053,2.0,0.0
4,template_deposition,Si,Si,none,0,1.0,template_site:index=65:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,68,64,4,0,4,418.49915884525444,45.78440997414227,500.0,0.001,14.816947746571808,0.014816947746571808,-347.38348,-341.68045,-347.38348,-5.7030334,-5.6792297,0.9999715927398494,0.014816947746571808,0.014816947746571808,19,67,65,5,5,2.2961668954260963,3.84927886058828,7.69855772117656,10.887404739999997,118.53558197257446,0.0,-0.19092193,-3.0589066,10.920069474332871,0.0,10.920069474332871,1.3935903268328733,1.013447382317039,0.26996113291453555,8.261639472671547,8.174375546461023,10.863259717230285,1.7461343787620778,0.8055555555555556,0.32290684975488215,0.008821991461024581,1.336780569730287,0.5,-1,4,0,0.0,0.125,32,4,0.125,0.0,1.0,0.033745141614316944,0.08072671243872054,0.08072671243872054,0.010090839054840067,5.443702369999997,0.05931750632334485,3.5294117647058822,3.2,2.0,0.0
5,template_deposition,Si,Si,none,0,1.0,template_site:index=67:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,69,64,5,0,5,474.88914480575147,56.38998596049706,500.0,0.001,14.816947746571808,0.014816947746571808,-352.27972,-347.38348,-352.27972,-4.89624,-4.8747864,0.21373671137663783,0.014816947746571808,0.014816947746571808,22,68,67,4,4,2.3631576109801506,3.84927886058828,3.8492788605882797,10.887404739999997,118.53558197257446,0.0,-0.23222801,-3.720703,10.917583476768364,0.0,10.917583476768364,1.3911043292683658,1.0476240275823312,0.3374514161431695,8.122864119086389,8.174375576653459,10.873799908236174,2.0008394112325143,0.8333333333333334,0.1841314961697238,0.0088220216534598,1.3473207607361761,0.625,-1,4,0,0.0,0.15625,32,5,0.15625,0.0,1.0,0.042181427017896185,0.03682629923394476,0.03682629923394476,0.005754109255303869,5.443702369999997,0.03382468100836378,3.536231884057971,3.238095238095238,2.0,0.0
6,template_deposition,Si,Si,none,0,1.0,template_site:index=68:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,70,64,6,0,6,636.8694997630703,161.98035495731884,500.0,0.001,14.816947746571808,0.014816947746571808,-357.35822,-352.27972,-357.35822,-5.078491,-5.064392,0.9793759084623916,0.014816947746571808,0.014816947746571808,23,69,68,3,3,2.3697631964482704,0.0,3.8492788605882797,10.887404739999997,118.53558197257446,0.0,-0.27507162,-4.407133,10.909912010667554,0.0,10.909912010667554,1.383432863167556,1.074401923685437,0.40494169937180335,7.614458446496583,8.173723207045681,10.878944555878123,2.5874487932794112,0.8888888888888888,-0.32427417642008205,0.008169652045681985,1.3524654083781247,0.75,-1,4,0,0.0,0.1875,32,6,0.1875,0.0,1.0,0.05061771242147542,-0.05404569607001367,-0.05404569607001367,-0.010133568013127564,5.443702369999997,-0.05956868219084546,3.5428571428571427,3.272727272727273,2.0,0.0
7,template_deposition,Si,Si,none,0,1.0,template_site:index=64:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,71,64,7,0,7,649.701387446234,12.831887683163746,500.0,0.001,14.816947746571808,0.014816947746571808,-362.21906,-357.35822,-362.21906,-4.86084,-4.84021,0.490793354304625,0.014816947746571808,0.014816947746571808,22,70,64,2,2,2.365862874020959,3.84927886058828,11.54783658176485,10.887404739999997,118.53558197257446,0.0,-0.31607905,-5.0641446,10.920891263307462,0.0,10.920891263307462,1.394412115807464,1.0917694470511532,0.47243198260043723,7.590192247956168,8.174623442882753,10.878453964993813,2.8626967538287382,0.9166666666666666,-0.34854037496049717,0.009069887882754202,1.351974817493815,0.875,-1,4,0,0.0,0.21875,32,7,0.21875,0.0,1.0,0.059053997825054654,-0.049791482137213884,-0.049791482137213884,-0.010891886717515536,5.443702369999997,-0.06402634664255118,3.5492957746478875,3.3043478260869565,2.0,0.0
8,template_deposition,Si,Si,none,0,1.0,template_site:index=71:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,72,64,8,0,8,750.9039101753754,101.20252272914142,500.0,0.001,14.816947746571808,0.014816947746571808,-367.2591,-362.21906,-367.2591,-5.040039,-5.0220947,1.0,0.014816947746571808,0.014816947746571808,23,71,71,1,1,2.3750354919258956,0.0,11.54783658176485,10.887404739999997,118.53558197257446,0.0,-0.35859826,-5.7453775,10.916382425166676,0.0,10.916382425166676,1.3899032776666775,1.1068166460698694,0.5399222658290711,7.715402078994253,8.179777829813908,10.885421977914893,2.9050470987912225,1.0,-0.2233305439224118,0.014224274813908977,1.358942830414895,1.0,0,4,1,0.25,0.25,32,8,0.25,0.0,1.0,0.06749028322863389,-0.027916317990301476,-0.027916317990301476,-0.006979079497575369,5.443702369999997,-0.04102548757132215,3.5555555555555554,3.3333333333333335,2.0,0.0
9,template_deposition,Si,Si,none,0,1.0,template_site:index=78:site=Si:neigh=2:ahead0=2.722:mode=shell,z,xy,73,64,9,0,9,754.5286679535315,3.624757778156105,500.0,0.001,14.816947746571808,0.014816947746571808,-372.8516,-367.2591,-372.8516,-5.592499,-5.5818787,0.12630395112555207,0.014816947746571808,0.014816947746571808,16,72,78,8,8,2.340589616165085,5.773918290882425,7.69855772117656,12.248330332499997,118.53558197257446,0.0,-0.40577817,-6.501283,12.229981533529054,0.0,12.229981533529054,2.703502386029056,0.8127553786361287,0.607412549057705,7.974510846855542,8.176347392578007,10.888494609428838,2.7050942908679496,0.9722222222222222,0.03577822393887686,0.010793837578008336,1.3620154619288396,1.0,0,4,1,0.25,0.28125,32,9,0.28125,0.0,1.0,0.07592656863221313,0.003975358215430763,0.003975358215430763,0.001118069498089902,5.443702369999997,0.006572406334344999,3.5616438356164384,3.0588235294117645,2.2222222222222223,0.0
10,template_deposition,Si,Si,none,0,1.0,template_site:index=79:site=Si:neigh=2:ahead0=2.722:mode=shell,z,xy,74,64,10,0,10,816.9318152090432,62.403147255511755,500.0,0.001,14.816947746571808,0.014816947746571808,-378.53082,-372.8516,-378.53082,-5.6792297,-5.6596375,0.38688590659472627,0.014816947746571808,0.014816947746571808,17,73,79,7,7,2.3585858367192034,5.773918290882425,11.54783658176485,12.248330332499997,118.53558197257446,0.0,-0.45368975,-7.2689114,12.247752642908214,0.0,12.247752642908214,2.721273495408216,0.9019390143267896,0.674902832286339,8.128967820272885,8.175066602076999,10.896409074226819,2.7712188706541663,0.9444444444444444,0.19023519735622063,0.00951304707700018,1.3699299267268206,1.0,0,4,1,0.25,0.3125,32,10,0.3125,0.0,1.0,0.08436285403579237,0.019023519735622062,0.019023519735622062,0.005944849917381895,5.443702369999997,0.034945921805828034,3.5675675675675675,3.111111111111111,2.4,0.0
