step,event_type,deposited_species,intended_species,impurity_kind,is_vacancy,species_flux,anchor_mode,growth_axis,surface_axes,n_atoms,n_initial,n_added,n_vacancies,n_growth_events,kmc_time,dt,temperature_K,flux_ML_s,n_sites,deposition_total_rate_s_inv,e_total_eV,e_before_eV,e_after_eV,delta_e_relaxed_eV,e_ads_unrelaxed_eV,chosen_boltzmann_probability,rate_s_inv,total_rate_s_inv,mobile_count,added_index,anchor_index,n_surface_anchors,n_tested_candidates,min_distance_A,x_event_A,y_event_A,z_event_A,surface_area_A2,gamma_initial_eV_A2,gamma_effective_eV_A2,gamma_effective_J_m2,top_coord_A,bottom_coord_A,slab_thickness_A,growth_height_A,roughness_A,coverage_estimate_ML,front_mean_A,front_median_A,front_p90_A,front_grid_rms_A,front_grid_occupied_fraction,growth_front_mean_A,growth_front_median_A,growth_front_p90_A,first_template_layer_occupancy,highest_90pct_complete_layer,n_template_layers,contiguous_90pct_complete_layers,contiguous_complete_layer_fraction,mean_template_layer_occupancy,n_template_growth_sites,n_occupied_template_growth_sites,template_growth_occupancy_fraction,frozen_vacancy_fraction_of_template,incorporation_efficiency_per_event,added_areal_density_atoms_A2,growth_front_mean_per_event_A,growth_front_mean_per_added_atom_A,growth_front_mean_per_template_site_A,template_growth_extent_A,growth_front_mean_fraction_of_template,coordination_mean,coordination_surface_mean,coordination_added_mean,fraction_added_CN4
11,template_deposition,C,C,none,0,1.0,template_site:index=236:site=C:neigh=1:ahead0=2.460:mode=shell,x,yz,232,221,11,0,11,272.1248876405572,55.00495905823518,500.0,0.001,55.75,0.05575,-2004.921,-1998.2296,-2004.921,-6.6914062,-6.138916,0.39278836058413463,0.05575,0.05575,9,231,236,10,10,1.473391167176859,27.55463361799643,6.17999999904,10.0,446.0,0.0,-0.24093094,-3.8601394,27.54186647493938,0.49999999916963384,27.041866475769744,2.4467450041090153,0.6885330951438352,0.19730941704035873,26.31545556363352,26.30217056992058,26.709924041660567,0.6042558740446617,0.125,1.2203340928031565,1.2070490990902165,1.6148025708302036,1.0,0,50,1,0.02,0.021818181818181816,525,11,0.02095238095238095,0.0,1.0,0.02466367713004484,0.11093946298210514,0.11093946298210514,0.0023244458910536316,61.48780367915167,0.01984676667215109,2.8620689655172415,2.4545454545454546,2.0,0.0
12,template_deposition,C,C,none,0,1.0,template_site:index=235:site=C:neigh=2:ahead0=2.460:mode=shell,x,yz,233,221,12,0,12,294.35309486786235,22.228207227305163,500.0,0.001,55.75,0.05575,-2015.8059,-2004.921,-2015.8059,-10.884888,-10.440186,1.0,0.05575,0.05575,10,232,235,9,9,1.3654466871945001,27.55463361799643,4.760000000040001,10.0,446.0,0.0,-0.2653365,-4.2511597,27.545398620975444,0.49999999916963384,27.04539862180581,2.45027715014508,0.7646568261150838,0.21524663677130046,26.46615912034948,26.312593544743557,27.53266654337132,0.7259223694364172,0.125,1.371037649519117,1.2174720739131928,2.4375450725409564,1.0,0,50,1,0.02,0.023636363636363636,525,12,0.022857142857142857,0.0,1.0,0.026905829596412557,0.11425313745992642,0.11425313745992642,0.0026115002847983183,61.48780367915167,0.022297717067165098,2.866952789699571,2.5217391304347827,2.1666666666666665,0.0
13,template_deposition,C,C,none,0,1.0,template_site:index=232:site=C:neigh=1:ahead0=2.460:mode=shell,x,yz,234,221,13,0,13,332.7178105738987,38.36471570603636,500.0,0.001,55.75,0.05575,-2023.2533,-2015.8059,-2023.2533,-7.4473877,-7.20813,0.7371602644390571,0.05575,0.05575,10,233,232,8,8,1.461218353619982,27.55463361799643,9.01999999927,10.0,446.0,0.0,-0.2820347,-4.518694,27.545398620975444,0.49999999916963384,27.04539862180581,2.45027715014508,0.8209998886355522,0.23318385650224216,26.76729246675746,26.340220060659753,27.532443189272474,0.5900674019751526,0.125,1.6721709959270967,1.2450985898293894,2.43732171844211,1.0,0,50,1,0.02,0.025454545454545455,525,13,0.024761904761904763,0.0,1.0,0.02914798206278027,0.12862853814823821,0.12862853814823821,0.003185087611289708,61.48780367915167,0.027195165477899002,2.8632478632478633,2.5,2.1538461538461537,0.0
14,template_deposition,C,C,none,0,1.0,template_site:index=231:site=C:neigh=2:ahead0=2.460:mode=shell,x,yz,235,221,14,0,14,336.3624040114513,3.64459343755262,500.0,0.001,55.75,0.05575,-2034.1614,-2023.2533,-2034.1614,-10.908081,-10.518555,1.0,0.05575,0.05575,10,234,231,7,7,1.3784225328854518,27.55463361799643,10.440000000500001,10.0,446.0,0.0,-0.30649227,-4.9105477,27.545398620975444,0.49999999916963384,27.04539862180581,2.45027715014508,0.8646299702187333,0.25112107623318386,26.774717653290196,26.351556563915196,27.541090763196532,0.5877181322190009,0.125,1.6795961824598322,1.256435093084832,2.4459692923661684,1.0,0,50,1,0.02,0.027272727272727275,525,14,0.02666666666666667,0.0,1.0,0.03139013452914798,0.11997115588998801,0.11997115588998801,0.0031992308237330136,61.48780367915167,0.02731592416642658,2.8680851063829786,2.56,2.2857142857142856,0.0
15,template_deposition,C,C,none,0,1.0,template_site:index=233:site=C:neigh=1:ahead0=2.460:mode=shell,x,yz,236,221,15,0,15,346.0838761435137,9.721472132062386,500.0,0.001,55.75,0.05575,-2041.5604,-2034.1614,-2041.5604,-7.399048,-7.1707764,0.6963778381968931,0.05575,0.05575,10,235,233,6,6,1.4551696578558517,27.55463361799643,1.9199999998100001,10.0,446.0,0.0,-0.32308206,-5.1763453,27.541522494318556,0.49999999916963384,27.04152249514892,2.4464010234881925,0.8980720706945673,0.26905829596412556,26.92673922533641,26.93938884939762,27.539927925199468,0.6062300466507247,0.125,1.8316177545060448,1.844267378567256,2.444806454369104,1.0,0,50,1,0.02,0.02909090909090909,525,15,0.02857142857142857,0.0,1.0,0.033632286995515695,0.12210785030040298,0.12210785030040298,0.0034887957228686567,61.48780367915167,0.029788309955964185,2.864406779661017,2.5384615384615383,2.2666666666666666,0.0
16,template_deposition,C,C,none,0,1.0,template_site:index=234:site=C:neigh=1:ahead0=2.460:mode=shell,x,yz,237,221,16,0,16,363.80214218982485,17.718266046311133,500.0,0.001,55.75,0.05575,-2050.518,-2041.5604,-2050.518,-8.957642,-8.35437,0.9999999999994893,0.05575,0.05575,9,236,234,6,6,1.4222253517117076,27.55463361799643,0.5000000008100001,10.0,446.0,0.0,-0.34316647,-5.498133,27.539244538434144,0.49999999916963384,27.03924453926451,2.4441230676037797,0.9202441619344213,0.28699551569506726,26.931524689956614,26.97126241433653,27.536204055087147,0.5960070564303744,0.125,1.8364032191262503,1.8761409435061651,2.441082584256783,1.0,0,50,1,0.02,0.030909090909090907,525,16,0.030476190476190476,0.0,1.0,0.03587443946188341,0.11477520119539064,0.11477520119539064,0.00349791089357381,61.48780367915167,0.029866137823181177,2.8607594936708862,2.5185185185185186,2.25,0.0
17,template_deposition,C,C,none,0,1.0,template_site:index=239:site=C:neigh=1:ahead0=2.460:mode=shell,x,yz,238,221,17,0,17,413.4519319417474,49.649789751922526,500.0,0.001,55.75,0.05575,-2057.9468,-2050.518,-2057.9468,-7.428711,-7.1345215,0.999999998806463,0.05575,0.05575,10,237,239,4,4,1.4808760037853863,27.55463361799643,13.28000000073,10.0,446.0,0.0,-0.35982278,-5.7649965,27.534900990795578,0.49999999916963384,27.034900991625943,2.4397795199652137,0.9412684475882038,0.30493273542600896,27.0787868204672,27.514624473323558,27.52680049300203,0.5733843726886848,0.125,1.983665349636837,2.419503002493194,2.4316790221716644,1.0,0,50,1,0.02,0.03272727272727272,525,17,0.03238095238095238,0.0,1.0,0.03811659192825112,0.116686197037461,0.116686197037461,0.0037784101897844515,61.48780367915167,0.03226111896901967,2.857142857142857,2.5,2.235294117647059,0.0
18,template_deposition,C,C,none,0,1.0,template_site:index=240:site=C:neigh=2:ahead0=2.460:mode=shell,x,yz,239,221,18,0,18,441.7941660850142,28.342234143266793,500.0,0.001,55.75,0.05575,-2068.8884,-2057.9468,-2068.8884,-10.94165,-10.494629,1.0,0.05575,0.05575,10,238,240,3,3,1.3894251316971744,27.55463361799643,14.69999999973,10.0,446.0,0.0,-0.38435563,-6.1580563,27.534900990795578,0.49999999916963384,27.034900991625943,2.4397795199652137,0.9578206040755427,0.32286995515695066,27.23232153816282,27.514624473323558,27.533542234385255,0.5011868709232971,0.125,2.137200067332458,2.419503002493194,2.438420763554891,1.0,0,50,1,0.02,0.034545454545454546,525,18,0.03428571428571429,0.0,1.0,0.04035874439461883,0.11873333707402543,0.11873333707402543,0.004070857271109444,61.48780367915167,0.034758113633144884,2.8619246861924688,2.5517241379310347,2.3333333333333335,0.0
19,template_deposition,C,C,none,0,1.0,template_site:index=238:site=C:neigh=1:ahead0=2.460:mode=shell,x,yz,240,221,19,0,19,457.0333606001373,15.239194515123135,500.0,0.001,55.75,0.05575,-2076.3726,-2068.8884,-2076.3726,-7.484131,-7.1655273,0.999999998152785,0.05575,0.05575,10,239,238,2,2,1.4624209655527083,27.55463361799643,17.539999999960003,10.0,446.0,0.0,-0.4011362,-6.4269104,27.534900990795578,0.49999999916963384,27.034900991625943,2.4397795199652137,0.9702586828823238,0.34080717488789236,27.389785429631445,27.518858142343568,27.52970415669333,0.34556954344152546,0.125,2.294663958801081,2.423736671513204,2.434582685862967,1.0,0,50,1,0.02,0.03636363636363637,525,19,0.03619047619047619,0.0,1.0,0.042600896860986545,0.12077178730532005,0.12077178730532005,0.00437078849295444,61.48780367915167,0.037319009974316586,2.8583333333333334,2.533333333333333,2.3157894736842106,0.0
20,template_deposition,C,C,none,0,1.0,template_site:index=237:site=C:neigh=2:ahead0=2.460:mode=shell,x,yz,241,221,20,0,20,466.6330636000886,9.599702999951246,500.0,0.001,55.75,0.05575,-2087.8115,-2076.3726,-2087.8115,-11.438965,-10.676025,1.0,0.05575,0.05575,11,240,237,1,1,1.3818301696369497,27.55463361799643,18.95999999896,10.0,446.0,0.0,-0.4267841,-6.8378353,27.5397288124343,0.49999999916963384,27.039728813264666,2.4446073416039376,0.9770107895771707,0.35874439461883406,27.38976920984161,27.517423534264736,27.536349337287195,0.34658191511922143,0.125,2.2946477390112463,2.4223020634343726,2.441227866456831,1.0,1,50,2,0.04,0.038181818181818185,525,20,0.0380952380952381,0.0,1.0,0.04484304932735426,0.11473238695056232,0.11473238695056232,0.00437075759811666,61.48780367915167,0.037318746185583465,2.863070539419087,2.5806451612903225,2.4,0.0
21,template_deposition,C,C,none,0,1.0,template_site:index=247:site=C:neigh=1:ahead0=3.689:mode=shell,x,yz,242,221,21,0,21,488.24292518245505,21.609861582366495,500.0,0.001,55.75,0.05575,-2094.3962,-2087.8115,-2094.3962,-6.584717,-6.0646973,0.11470717562764159,0.05575,0.05575,9,241,247,9,9,1.4843091909423292,28.784389691579467,15.409999999230001,10.0,446.0,0.0,-0.44154802,-7.0743794,28.769537671063095,0.49999999916963384,28.26953767189346,3.6744162002327307,0.6780817776450134,0.37668161434977576,27.55084060740673,27.525394830860172,27.922071037126347,0.5756891625823661,0.125,2.4557191365763664,2.4302733600298083,2.8269495662959834,1.0,1,50,2,0.04,0.04018181818181819,525,21,0.04,0.0,1.0,0.04708520179372197,0.11693900650363649,0.11693900650363649,0.00467756026014546,61.48780367915167,0.03993831279761605,2.8595041322314048,2.380952380952381,2.380952380952381,0.0
22,template_deposition,C,C,none,0,1.0,template_site:index=246:site=C:neigh=2:ahead0=3.689:mode=shell,x,yz,243,221,22,0,22,494.6664677828303,6.4235426003752165,500.0,0.001,55.75,0.05575,-2105.3735,-2094.3962,-2105.3735,-10.977295,-10.5407715,1.0,0.05575,0.05575,10,242,246,8,8,1.3760890580776433,28.784389691579467,16.83000000046,10.0,446.0,0.0,-0.4661608,-7.4687195,28.77682760512361,0.49999999916963384,28.276827605953976,3.681706134293247,0.7551132443023221,0.39461883408071746,27.700480898358464,27.523880119913365,28.759261288157383,0.7010934771495851,0.125,2.6053594275281,2.428758649083001,3.664139817327019,1.0,1,50,2,0.04,0.04218181818181819,525,22,0.0419047619047619,0.0,1.0,0.04932735426008968,0.11842542852400455,0.11842542852400455,0.00496258938576781,61.48780367915167,0.04237197088910634,2.8641975308641974,2.4545454545454546,2.4545454545454546,0.0
23,template_deposition,C,C,none,0,1.0,template_site:index=249:site=C:neigh=1:ahead0=3.689:mode=shell,x,yz,244,221,23,0,23,504.61064686434713,9.944179081516818,500.0,0.001,55.75,0.05575,-2112.8137,-2105.3735,-2112.8137,-7.4401855,-7.2182617,0.9999453209177561,0.05575,0.05575,10,243,249,7,7,1.4478655755670307,28.784389691579467,12.569999999,10.0,446.0,0.0,-0.48284283,-7.7359953,28.77682760512361,0.49999999916963384,28.276827605953976,3.681706134293247,0.8123918763796721,0.4125560538116592,27.85696632142213,27.54012726172303,28.767622952485915,0.7753048860257985,0.125,2.7618448505917677,2.4450057908926652,3.6725014816555515,1.0,1,50,2,0.04,0.04418181818181818,525,23,0.04380952380952381,0.0,1.0,0.0515695067264574,0.12008021089529425,0.12008021089529425,0.005260656858270034,61.48780367915167,0.044916954019097795,2.860655737704918,2.4347826086956523,2.4347826086956523,0.0
24,template_deposition,C,C,none,0,1.0,template_site:index=248:site=C:neigh=2:ahead0=3.689:mode=shell,x,yz,245,221,24,0,24,507.0030104010497,2.392363536702579,500.0,0.001,55.75,0.05575,-2123.7283,-2112.8137,-2123.7283,-10.914551,-10.528809,1.0,0.05575,0.05575,10,244,248,6,6,1.3751037329077895,28.784389691579467,11.15,10.0,446.0,0.0,-0.5073149,-8.128081,28.77682760512361,0.49999999916963384,28.276827605953976,3.681706134293247,0.8555338667274164,0.4304932735426009,27.863647021552616,27.564078881149825,28.77150260601911,0.7738657700849748,0.125,2.768525550722252,2.4689574103194616,3.6763811351887448,1.0,1,50,2,0.04,0.046181818181818185,525,24,0.045714285714285714,0.0,1.0,0.053811659192825115,0.11535523128009384,0.11535523128009384,0.005273382001375718,61.48780367915167,0.04502560483650778,2.8653061224489798,2.5,2.5,0.0
25,template_deposition,C,C,none,0,1.0,template_site:index=242:site=C:neigh=1:ahead0=3.689:mode=shell,x,yz,246,221,25,0,25,529.3350447746675,22.332034373617738,500.0,0.001,55.75,0.05575,-2131.1868,-2123.7283,-2131.1868,-7.458496,-7.1481934,0.9996851501091033,0.05575,0.05575,10,245,242,5,5,1.4703053761425486,28.784389691579467,8.30999999977,10.0,446.0,0.0,-0.524038,-8.396015,28.77682760512361,0.49999999916963384,28.276827605953976,3.681706134293247,0.8890501194014145,0.4484304932735426,28.018234195662114,28.168093415682655,28.762048275091566,0.80954716593462,0.125,2.92311272483175,3.0729719448522914,3.6669268042612018,1.0,1,50,2,0.04,0.04818181818181819,525,25,0.047619047619047616,0.0,1.0,0.05605381165919283,0.11692450899326999,0.11692450899326999,0.0055678337615842855,61.48780367915167,0.04753971600749945,2.861788617886179,2.48,2.48,0.0
26,template_deposition,C,C,none,0,1.0,template_site:index=243:site=C:neigh=2:ahead0=3.689:mode=shell,x,yz,247,221,26,0,26,567.6581544964855,38.32310972181799,500.0,0.001,55.75,0.05575,-2142.0923,-2131.1868,-2142.0923,-10.905518,-10.486328,1.0,0.05575,0.05575,10,246,243,4,4,1.3846679416113,28.784389691579467,6.890000000770001,10.0,446.0,0.0,-0.5484898,-8.787776,28.77682760512361,0.49999999916963384,28.276827605953976,3.681706134293247,0.9151500363964785,0.4663677130044843,28.02296000464401,28.172677523006172,28.770712421910716,0.8091855414017123,0.125,2.9278385338136452,3.077556052175808,3.675590951080352,1.0,1,50,2,0.04,0.05018181818181819,525,26,0.049523809523809526,0.0,1.0,0.05829596412556054,0.1126091743774479,0.1126091743774479,0.005576835302502182,61.48780367915167,0.04761657367193246,2.866396761133603,2.5384615384615383,2.5384615384615383,0.0
27,template_deposition,C,C,none,0,1.0,template_site:index=245:site=C:neigh=1:ahead0=3.689:mode=shell,x,yz,248,221,27,0,27,572.6483943952783,4.990239898792748,500.0,0.001,55.75,0.05575,-2149.7788,-2142.0923,-2149.7788,-7.6865234,-7.14624,0.9996686830252688,0.05575,0.05575,10,247,245,3,3,1.4521417773554168,28.784389691579467,4.05000000054,10.0,446.0,0.0,-0.5657242,-9.063901,28.77682760512361,0.49999999916963384,28.276827605953976,3.681706134293247,0.935683404132781,0.484304932735426,28.171545231355523,28.748908046728765,28.76904554382513,0.8215631732242354,0.125,3.0764237605251594,3.653786575898401,3.6739240729947653,1.0,1,50,2,0.04,0.05218181818181819,525,27,0.05142857142857143,0.0,1.0,0.06053811659192825,0.11394162076019108,0.11394162076019108,0.005859854781952684,61.48780367915167,0.05003307284446502,2.870967741935484,2.5925925925925926,2.5925925925925926,0.0
28,template_deposition,C,C,none,0,1.0,template_site:index=244:site=C:neigh=2:ahead0=3.689:mode=shell,x,yz,249,221,28,0,28,585.4819056330206,12.833511237742274,500.0,0.001,55.75,0.05575,-2161.3418,-2149.7788,-2161.3418,-11.562988,-10.185547,1.0,0.05575,0.05575,10,248,244,2,2,1.3973195824250224,28.784389691579467,2.62999999931,10.0,446.0,0.0,-0.5916502,-9.479281,28.77682760512361,0.49999999916963384,28.276827605953976,3.681706134293247,0.9482241977052901,0.5022421524663677,28.318309603684888,28.74271662866622,28.76594427678213,0.7915585484152668,0.125,3.223188132854524,3.6475951578358554,3.670822805951765,1.0,1,50,2,0.04,0.05418181818181818,525,28,0.05333333333333334,0.0,1.0,0.06278026905829596,0.11511386188766158,0.11511386188766158,0.006139405967341951,61.48780367915167,0.052419958755940944,2.8755020080321283,2.642857142857143,2.642857142857143,0.0
