step,event_type,deposited_species,intended_species,impurity_kind,is_vacancy,species_flux,anchor_mode,growth_axis,surface_axes,n_atoms,n_initial,n_added,n_vacancies,n_growth_events,kmc_time,dt,temperature_K,flux_ML_s,n_sites,deposition_total_rate_s_inv,e_total_eV,e_before_eV,e_after_eV,delta_e_relaxed_eV,e_ads_unrelaxed_eV,chosen_boltzmann_probability,rate_s_inv,total_rate_s_inv,mobile_count,added_index,anchor_index,n_surface_anchors,n_tested_candidates,min_distance_A,x_event_A,y_event_A,z_event_A,surface_area_A2,gamma_initial_eV_A2,gamma_effective_eV_A2,gamma_effective_J_m2,top_coord_A,bottom_coord_A,slab_thickness_A,growth_height_A,roughness_A,coverage_estimate_ML,front_mean_A,front_median_A,front_p90_A,front_grid_rms_A,front_grid_occupied_fraction,growth_front_mean_A,growth_front_median_A,growth_front_p90_A,first_template_layer_occupancy,highest_90pct_complete_layer,n_template_layers,contiguous_90pct_complete_layers,contiguous_complete_layer_fraction,mean_template_layer_occupancy,n_template_growth_sites,n_occupied_template_growth_sites,template_growth_occupancy_fraction,frozen_vacancy_fraction_of_template,incorporation_efficiency_per_event,added_areal_density_atoms_A2,growth_front_mean_per_event_A,growth_front_mean_per_added_atom_A,growth_front_mean_per_template_site_A,template_growth_extent_A,growth_front_mean_fraction_of_template,coordination_mean,coordination_surface_mean,coordination_added_mean,fraction_added_CN4
11,deposition,Fe,Fe,none,0,1.0,droplet_added:side_attach:anchor=576:cn=2,z,xy,587,576,11,0,11,43.709398173382176,0.6452090977340574,300.0,0.001,215.45543760153942,0.21545543760153943,-5083.4097,-5075.86,-5083.4097,-7.1498046,-6.7308593,0.9999999999996398,0.21545543760153943,0.21545543760153943,6,586,576,10,44,1.9572572459895317,-10.826695109725161,33.21071917009831,7.341257742656604,1723.6435008123153,0.0,-0.063798755,-1.0221688,7.918173754543216,2.1712595,5.746914254543215,1.404395254543215,0.12188251116520947,0.051054640915321255,6.625720591137661,6.513778500000001,7.038851698199375,0.28632554075053046,0.5625,0.11194209113766007,0.0,0.5250731981993741,0.0,-1,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.006381830114415157,0.01017655373978728,0.01017655373978728,0.0,0.0,0.0,8.109028960817717,8.11371237458194,3.909090909090909,0.09090909090909091
12,deposition,Fe,Fe,none,0,1.0,"C:grid_anchor:1,2",z,xy,588,576,12,0,12,48.97995886881491,5.270560695432735,300.0,0.001,215.45543760153942,0.21545543760153943,-5093.0195,-5083.4097,-5093.0195,-9.209864,-7.4603515,0.9997676864578543,0.21545543760153943,0.21545543760153943,13,587,12,64,123,1.9489458589879674,-0.08593899012169803,12.068811119026854,8.016242728642355,1723.6435008123153,0.0,-0.06937407,-1.1114951,7.918173754543216,2.1712595,5.746914254543215,1.404395254543215,0.12949163381432433,0.05569597190762319,6.652344720075115,6.513778500000001,7.040339571578289,0.29772507856878083,0.5625,0.13856622007511454,0.0,0.5265610715782882,0.0,-1,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.006961996488452899,0.011547185006259545,0.011547185006259545,0.0,0.0,0.0,8.112244897959183,8.12,3.8333333333333335,0.08333333333333333
13,deposition,Fe,Fe,none,0,1.0,droplet_added:side_attach:anchor=587:cn=4,z,xy,589,576,13,0,13,49.352871788828715,0.37291292001380344,300.0,0.001,215.45543760153942,0.21545543760153943,-5104.055,-5093.0195,-5104.055,-10.635645,-7.011621,0.9999999999999993,0.21545543760153943,0.21545543760153943,14,588,587,12,51,1.6244017757554623,1.04095645987117,9.644445707371903,7.2495284636672235,1723.6435008123153,0.0,-0.075776584,-1.2140747,7.918173754543216,2.1712595,5.746914254543215,1.404395254543215,0.1320739311104871,0.06033730289992512,6.662421474550546,6.513778500000001,7.056399993119303,0.3016235895606167,0.5625,0.14864297455054487,0.0,0.5426214931193023,0.0,-1,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.00754216286249064,0.01143407496542653,0.01143407496542653,0.0,0.0,0.0,8.115449915110357,8.12624584717608,3.923076923076923,0.23076923076923078
14,deposition,Fe,Fe,none,0,1.0,droplet_added:side_attach:anchor=576:cn=2,z,xy,590,576,14,0,14,52.179404547584404,2.8265327587556928,300.0,0.001,215.45543760153942,0.21545543760153943,-5111.1025,-5104.055,-5111.1025,-6.647363,-5.853418,0.6372889465351513,0.21545543760153943,0.21545543760153943,7,589,576,13,37,2.245704213652537,-7.805351147695877,34.987958494596356,7.306320421710937,1723.6435008123153,0.0,-0.079865225,-1.279582,7.918173754543216,2.1712595,5.746914254543215,1.404395254543215,0.137259693699355,0.06497863389222705,6.679427099111508,6.513778500000001,7.053430583381992,0.32309349458426506,0.578125,0.1656485991115071,0.0,0.5396520833819913,0.0,-1,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.008122329236528381,0.011832042793679078,0.011832042793679078,0.0,0.0,0.0,8.115254237288136,8.125827814569536,4.071428571428571,0.21428571428571427
15,deposition,Fe,Fe,none,0,1.0,droplet_added:side_attach:anchor=581:cn=2,z,xy,591,576,15,0,15,58.366285883518174,6.186881335933768,300.0,0.001,215.45543760153942,0.21545543760153943,-5118.3833,-5111.1025,-5118.3833,-6.8807616,-5.888574,0.9248524729562998,0.21545543760153943,0.21545543760153943,9,590,581,14,45,2.071992194925978,14.331339703713574,34.5327773221147,6.894651380077916,1723.6435008123153,0.0,-0.08408928,-1.3472588,7.918173754543216,2.1712595,5.746914254543215,1.404395254543215,0.13512212973642876,0.06961996488452898,6.678021740277596,6.513778500000001,7.048762451648437,0.31568896289526055,0.59375,0.16424324027759507,0.0,0.534983951648436,0.0,-1,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.008702495610566123,0.010949549351839671,0.010949549351839671,0.0,0.0,0.0,8.115059221658207,8.125412541254125,4.266666666666667,0.3333333333333333
16,deposition,Fe,Fe,none,0,1.0,droplet_added:side_attach:anchor=584:cn=4,z,xy,592,576,16,0,16,59.94926219632864,1.5829763128104637,300.0,0.001,215.45543760153942,0.21545543760153943,-5125.5796,-5118.3833,-5125.5796,-6.796289,-6.421289,0.9999999999999993,0.21545543760153943,0.21545543760153943,9,591,584,15,48,2.1496318906341547,-1.084031710657026,33.824278416302484,6.860245615143489,1723.6435008123153,0.0,-0.088264324,-1.4141504,7.918173754543216,2.1712595,5.746914254543215,1.404395254543215,0.134474731842709,0.07426129587683092,6.678021740277596,6.513778500000001,7.048762451648437,0.31568896289526055,0.59375,0.16424324027759507,0.0,0.534983951648436,0.0,-1,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.009282661984603865,0.010265202517349692,0.010265202517349692,0.0,0.0,0.0,8.114864864864865,8.125,4.5,0.4375
17,deposition,B,B,none,0,1.0,droplet_added:side_attach:anchor=578:cn=5,z,xy,593,576,17,0,17,63.85580365960078,3.9065414632721414,300.0,0.001,215.45543760153942,0.21545543760153943,-5132.188,-5125.5796,-5132.188,-6.5083985,-5.8384767,0.9997331149728077,0.21545543760153943,0.21545543760153943,13,592,578,16,35,1.5400351485702235,5.214733198287764,32.78205909448124,7.889388830466368,1723.6435008123153,0.0,-0.092098296,-1.4755774,7.9967138933898445,2.1712595,5.825454393389844,1.4829353933898437,0.1582567680743201,0.07890262686913285,6.704655799967368,6.513778500000001,7.078812617014204,0.3806788270311239,0.59375,0.1908772999673669,0.0,0.5650341170142035,0.0,-1,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.009862828358641607,0.011228076468668642,0.011228076468668642,0.0,0.0,0.0,8.118043844856661,8.131147540983607,4.705882352941177,0.4117647058823529
18,deposition,Fe,Fe,none,0,1.0,droplet_added:side_attach:anchor=581:cn=3,z,xy,594,576,18,0,18,65.89374739991504,2.0379437403142613,300.0,0.001,215.45543760153942,0.21545543760153943,-5140.464,-5132.188,-5140.464,-7.875879,-6.31582,0.9348082280030237,0.21545543760153943,0.21545543760153943,9,593,581,17,43,1.7488120853551343,18.342254210081872,32.807921514361595,6.778731246651266,1723.6435008123153,0.0,-0.09689968,-1.5525041,7.9967138933898445,2.1712595,5.825454393389844,1.4829353933898437,0.1573405170684884,0.08354395786143479,6.702706775710326,6.513778500000001,7.078812617014204,0.3805187387567936,0.59375,0.18892827571032544,0.0,0.5650341170142035,0.0,-1,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.010442994732679348,0.010496015317240303,0.010496015317240303,0.0,0.0,0.0,8.121212121212121,8.137254901960784,4.666666666666667,0.3888888888888889
19,deposition,Fe,Fe,none,0,1.0,droplet_added:side_attach:anchor=592:cn=2,z,xy,595,576,19,0,19,68.38448328943397,2.4907358895189318,300.0,0.001,215.45543760153942,0.21545543760153943,-5148.5186,-5140.464,-5148.5186,-7.6546874,-6.1561522,0.6589312770455815,0.21545543760153943,0.21545543760153943,9,594,592,18,37,1.9846276615802185,3.2677883954081146,34.20077385079085,8.076714020430336,1723.6435008123153,0.0,-0.10157274,-1.6273746,8.055700090717407,2.1712595,5.884440590717407,1.541921590717406,0.1773281787810303,0.08818528885373672,6.698247743941098,6.513778500000001,7.078812617014204,0.3674074794397649,0.59375,0.18446924394109754,0.0,0.5650341170142035,0.0,-1,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.01102316110671709,0.009708907575847239,0.009708907575847239,0.0,0.0,0.0,8.117647058823529,8.13029315960912,4.7894736842105265,0.2631578947368421
20,deposition,Fe,Fe,none,0,1.0,droplet_added:side_attach:anchor=582:cn=3,z,xy,596,576,20,0,20,71.69546137461705,3.310978085183084,300.0,0.001,215.45543760153942,0.21545543760153943,-5156.021,-5148.5186,-5156.021,-7.1024413,-6.4603515,0.9999890609853681,0.21545543760153943,0.21545543760153943,11,595,582,19,39,2.1389472057515766,5.4232400803088865,34.809439724117034,6.619218545134768,1723.6435008123153,0.0,-0.1059254,-1.6971121,7.9871051018246275,2.1712595,5.815845601824627,1.4733266018246267,0.1763944235832315,0.09282661984603864,6.706481538298783,6.513778500000001,7.076290758611422,0.3707996198669362,0.609375,0.19270303829878177,0.0,0.5625122586114211,0.0,-1,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.01160332748075483,0.009635151914939088,0.009635151914939088,0.0,0.0,0.0,8.120805369127517,8.136363636363637,4.95,0.35
