step,event_type,deposited_species,intended_species,impurity_kind,is_vacancy,species_flux,anchor_mode,growth_axis,surface_axes,n_atoms,n_initial,n_added,n_vacancies,n_growth_events,kmc_time,dt,temperature_K,flux_ML_s,n_sites,deposition_total_rate_s_inv,e_total_eV,e_before_eV,e_after_eV,delta_e_relaxed_eV,e_ads_unrelaxed_eV,chosen_boltzmann_probability,rate_s_inv,total_rate_s_inv,mobile_count,added_index,anchor_index,n_surface_anchors,n_tested_candidates,min_distance_A,x_event_A,y_event_A,z_event_A,surface_area_A2,gamma_initial_eV_A2,gamma_effective_eV_A2,gamma_effective_J_m2,top_coord_A,bottom_coord_A,slab_thickness_A,growth_height_A,roughness_A,coverage_estimate_ML,front_mean_A,front_median_A,front_p90_A,front_grid_rms_A,front_grid_occupied_fraction,growth_front_mean_A,growth_front_median_A,growth_front_p90_A,first_template_layer_occupancy,highest_90pct_complete_layer,n_template_layers,contiguous_90pct_complete_layers,contiguous_complete_layer_fraction,mean_template_layer_occupancy,n_template_growth_sites,n_occupied_template_growth_sites,template_growth_occupancy_fraction,frozen_vacancy_fraction_of_template,incorporation_efficiency_per_event,added_areal_density_atoms_A2,growth_front_mean_per_event_A,growth_front_mean_per_added_atom_A,growth_front_mean_per_template_site_A,template_growth_extent_A,growth_front_mean_fraction_of_template,coordination_mean,coordination_surface_mean,coordination_added_mean,fraction_added_CN4
1,template_deposition,Si,Si,none,0,1.0,template_site:index=69:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,65,64,1,0,1,127.65616926524064,127.65616926524064,500.0,0.001,14.816947746571808,0.014816947746571808,-306.90220647596846,-301.9499092697174,-306.90220647596846,-4.952297206251046,-4.952297206251046,0.12499999997707749,0.014816947746571808,0.014816947746571808,0,64,69,8,8,2.3571922715307756,0.0,0.0,10.887404739999997,118.53558197257446,0.0,-0.04177899263528193,-0.6693732524082409,10.887404739999997,0.0,10.887404739999997,1.3609255924999992,0.816398370906508,0.06749028322863389,7.995437855937499,8.165553554999999,9.526479147499998,1.5373289619274881,0.6666666666666666,0.056705233020833745,0.0,0.0,0.125,-1,4,0,0.0,0.03125,32,1,0.03125,0.0,1.0,0.008436285403579236,0.056705233020833745,0.056705233020833745,0.0017720385319010545,5.443702369999997,0.010416666666666748,3.5076923076923077,3.0588235294117645,2.0,0.0
2,template_deposition,Si,Si,none,0,1.0,template_site:index=70:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,66,64,2,0,2,304.8213960704451,177.1652268052044,500.0,0.001,14.816947746571808,0.014816947746571808,-312.3690110803696,-306.90220647596846,-312.3690110803696,-5.466804604401148,-5.374934457202301,0.6027896798392112,0.014816947746571808,0.014816947746571808,18,65,70,7,7,2.357192271530774,0.0,7.69855772117656,10.887404739999997,118.53558197257446,0.0,-0.0878985165236111,-1.4082894817713218,10.887404739999997,0.0,10.887404739999997,1.3609255924999992,0.8983468694870299,0.13498056645726778,7.794256351264254,8.1654960771473,9.537106624152052,1.7883207748675967,0.7222222222222222,-0.14447627165241084,-5.747785269960559e-05,0.010627476652054213,0.25,-1,4,0,0.0,0.0625,32,2,0.0625,0.0,1.0,0.016872570807158472,-0.07223813582620542,-0.07223813582620542,-0.004514883489137839,5.443702369999997,-0.02654007545464153,3.515151515151515,3.111111111111111,2.0,0.0
3,template_deposition,Si,Si,none,0,1.0,template_site:index=66:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,67,64,3,0,3,372.7147488711122,67.89335280066712,500.0,0.001,14.816947746571808,0.014816947746571808,-317.94979968272804,-312.3690110803696,-317.94979968272804,-5.580788602358439,-5.357404906278646,0.9691813122254529,0.014816947746571808,0.014816947746571808,19,66,66,6,6,2.3571922715307756,3.84927886058828,0.0,10.887404739999997,118.53558197257446,0.0,-0.13497964195014897,-2.1626122661648357,10.921944007085585,0.0,10.921944007085585,1.3954648595855872,0.9585847444345917,0.20247084968590168,7.796655997740398,8.1654960771473,10.189587676600254,1.9418718150516583,0.7222222222222222,-0.14207662517626662,-5.747785269960559e-05,0.6631085291002563,0.375,-1,4,0,0.0,0.09375,32,3,0.09375,0.0,1.0,0.02530885621073771,-0.047358875058755544,-0.047358875058755544,-0.004439894536758332,5.443702369999997,-0.026099263978729737,3.5223880597014925,3.1578947368421053,2.0,0.0
4,template_deposition,Si,Si,none,0,1.0,template_site:index=65:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,68,64,4,0,4,418.49915884525444,45.78440997414227,500.0,0.001,14.816947746571808,0.014816947746571808,-323.70178908360174,-317.94979968272804,-323.70178908360174,-5.751989400873697,-5.4808829299493595,0.9995485172286726,0.014816947746571808,0.014816947746571808,17,67,65,5,5,2.3885202753919366,3.84927886058828,7.69855772117656,10.887404739999997,118.53558197257446,0.0,-0.1835050661742822,-2.9400752682279183,10.921944007085585,0.0,10.921944007085585,1.3954648595855872,0.9926678490548269,0.26996113291453555,7.876113208170233,8.193343851702727,10.81753016723082,1.9898159072736026,0.8055555555555556,-0.06261941474643162,0.0277902967027277,1.2910510197308227,0.5,-1,4,0,0.0,0.125,32,4,0.125,0.0,1.0,0.033745141614316944,-0.015654853686607906,-0.015654853686607906,-0.0019568567108259882,5.443702369999997,-0.01150309302204405,3.5294117647058822,3.2,2.0,0.0
5,template_deposition,Si,Si,none,0,1.0,template_site:index=64:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,69,64,5,0,5,474.88914480575147,56.38998596049706,500.0,0.001,14.816947746571808,0.014816947746571808,-329.22386411846963,-323.70178908360174,-329.22386411846963,-5.522075034867896,-5.180135320344505,0.4971886084916639,0.014816947746571808,0.014816947746571808,22,68,64,4,4,2.3468773012894952,3.84927886058828,11.547836581764848,10.887404739999997,118.53558197257446,0.0,-0.23009086718840754,-3.686462080688644,10.999115179555323,0.0,10.999115179555323,1.4726360320553251,1.0635424688835449,0.3374514161431695,7.545818259316357,8.140045684113923,10.896398352338565,2.512664244913414,0.8611111111111112,-0.3929143636003074,-0.025507870886075423,1.3699192048385669,0.625,-1,4,0,0.0,0.15625,32,5,0.15625,0.0,1.0,0.042181427017896185,-0.07858287272006148,-0.07858287272006148,-0.012278573862509606,5.443702369999997,-0.07217778212226317,3.536231884057971,3.238095238095238,2.0,0.0
6,template_deposition,Si,Si,none,0,1.0,template_site:index=71:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,70,64,6,0,6,636.8694997630703,161.98035495731884,500.0,0.001,14.816947746571808,0.014816947746571808,-334.5827613507707,-329.22386411846963,-334.5827613507707,-5.358897232301047,-4.885780459010562,0.5712825962225232,0.014816947746571808,0.014816947746571808,23,69,71,3,3,2.5860092231099125,0.0,11.547836581764848,10.887404739999997,118.53558197257446,0.0,-0.27530005368855004,-4.4107930972477964,11.03333288625394,0.0,11.03333288625394,1.5068537387539411,1.0861421077351427,0.40494169937180335,7.730139664630437,8.161977319745024,10.884132025654221,2.5562595112772777,0.8611111111111112,-0.2085929582862276,-0.003576235254975302,1.357652878154223,0.75,-1,4,0,0.0,0.1875,32,6,0.1875,0.0,1.0,0.05061771242147542,-0.0347654930477046,-0.0347654930477046,-0.006518529946444612,5.443702369999997,-0.038318215087543024,3.5428571428571427,3.272727272727273,2.0,0.0
7,template_deposition,Si,Si,none,0,1.0,template_site:index=67:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,71,64,7,0,7,649.701387446234,12.831887683163746,500.0,0.001,14.816947746571808,0.014816947746571808,-339.5770183114117,-334.5827613507707,-339.5770183114117,-4.994256960640996,-4.65024897518424,0.9999130415409366,0.014816947746571808,0.014816947746571808,22,70,67,2,2,2.3610279614159806,3.84927886058828,3.8492788605882797,10.887404739999997,118.53558197257446,0.0,-0.31743303078732965,-5.085837805971462,11.041187103073604,0.0,11.041187103073604,1.5147079555736056,1.11289199410254,0.47243198260043723,8.035558557044064,8.16112633764099,10.883096859759696,2.4430942031639034,0.8888888888888888,0.09682593412739937,-0.0044272173590087505,1.3566177122596983,0.875,-1,4,0,0.0,0.21875,32,7,0.21875,0.0,1.0,0.059053997825054654,0.013832276303914195,0.013832276303914195,0.0030258104414812304,5.443702369999997,0.017786779575055905,3.5492957746478875,3.3043478260869565,2.0,0.0
8,template_deposition,Si,Si,none,0,1.0,template_site:index=68:site=Si:neigh=2:ahead0=1.361:mode=shell,z,xy,72,64,8,0,8,750.9039101753754,101.20252272914142,500.0,0.001,14.816947746571808,0.014816947746571808,-344.4759987328828,-339.5770183114117,-344.4759987328828,-4.898980421471094,-4.273397169494103,1.0,0.014816947746571808,0.014816947746571808,23,71,68,1,1,2.635865506446918,0.0,3.8492788605882797,10.887404739999997,118.53558197257446,0.0,-0.3587622278094067,-5.74800453822355,11.007429555700668,0.0,11.007429555700668,1.4809504082006697,1.1049607396451828,0.5399222658290711,7.927286071002748,8.166053300521645,10.878486485798234,2.5058168056848706,0.9722222222222222,-0.011446551913916636,0.000499745521645778,1.352007338298236,1.0,0,4,1,0.25,0.25,32,8,0.25,0.0,1.0,0.06749028322863389,-0.0014308189892395795,-0.0014308189892395795,-0.0003577047473098949,5.443702369999997,-0.002102714501255263,3.5555555555555554,3.3333333333333335,2.0,0.0
9,template_deposition,Si,Si,none,0,1.0,template_site:index=79:site=Si:neigh=2:ahead0=2.722:mode=shell,z,xy,73,64,9,0,9,754.5286679535315,3.624757778156105,500.0,0.001,14.816947746571808,0.014816947746571808,-350.5916289078458,-344.4759987328828,-350.5916289078458,-6.11563017496303,-5.91469637939332,0.3691799778732927,0.014816947746571808,0.014816947746571808,16,72,79,8,8,2.359258003562473,5.773918290882424,11.547836581764848,12.248330332499997,118.53558197257446,0.0,-0.4103554293881361,-6.574618751840168,12.251463405724454,0.0,12.251463405724454,2.724984258224456,0.8214976423678306,0.607412549057705,7.955575092208181,8.166053472294546,10.976690893548865,2.7220198056966094,0.9444444444444444,0.016842469291516338,0.0004999172945474584,1.4502117460488666,1.0,0,4,1,0.25,0.28125,32,9,0.28125,0.0,1.0,0.07592656863221313,0.0018713854768351486,0.0018713854768351486,0.0005263271653598856,5.443702369999997,0.003093936469476076,3.5616438356164384,3.0588235294117645,2.2222222222222223,0.0
10,template_deposition,Si,Si,none,0,1.0,template_site:index=76:site=Si:neigh=2:ahead0=2.722:mode=shell,z,xy,74,64,10,0,10,816.9318152090432,62.403147255511755,500.0,0.001,14.816947746571808,0.014816947746571808,-356.6466267678607,-350.5916289078458,-356.6466267678607,-6.0549978600149075,-5.7954384241376715,0.6214961197344568,0.014816947746571808,0.014816947746571808,16,73,76,7,7,2.395447561098858,5.773918290882424,3.8492788605882797,12.248330332499997,118.53558197257446,0.0,-0.4614371194532833,-7.393037647573474,12.251463405724454,0.0,12.251463405724454,2.724984258224456,0.9168831199895842,0.674902832286339,8.156901722874622,8.155571792306171,11.04043709810748,2.846999437989494,0.8888888888888888,0.21816909995795708,-0.00998176269382789,1.513957950607482,1.0,0,4,1,0.25,0.3125,32,10,0.3125,0.0,1.0,0.08436285403579237,0.02181690999579571,0.02181690999579571,0.006817784373686159,5.443702369999997,0.040077338019116795,3.5675675675675675,3.111111111111111,2.4,0.0
