step,event_type,deposited_species,intended_species,impurity_kind,is_vacancy,species_flux,anchor_mode,growth_axis,surface_axes,n_atoms,n_initial,n_added,n_vacancies,n_growth_events,kmc_time,dt,temperature_K,flux_ML_s,n_sites,deposition_total_rate_s_inv,e_total_eV,e_before_eV,e_after_eV,delta_e_relaxed_eV,e_ads_unrelaxed_eV,chosen_boltzmann_probability,rate_s_inv,total_rate_s_inv,mobile_count,added_index,anchor_index,n_surface_anchors,n_tested_candidates,min_distance_A,x_event_A,y_event_A,z_event_A,surface_area_A2,gamma_initial_eV_A2,gamma_effective_eV_A2,gamma_effective_J_m2,top_coord_A,bottom_coord_A,slab_thickness_A,growth_height_A,roughness_A,coverage_estimate_ML,front_mean_A,front_median_A,front_p90_A,front_grid_rms_A,front_grid_occupied_fraction,growth_front_mean_A,growth_front_median_A,growth_front_p90_A,first_template_layer_occupancy,highest_90pct_complete_layer,n_template_layers,contiguous_90pct_complete_layers,contiguous_complete_layer_fraction,mean_template_layer_occupancy,n_template_growth_sites,n_occupied_template_growth_sites,template_growth_occupancy_fraction,frozen_vacancy_fraction_of_template,incorporation_efficiency_per_event,added_areal_density_atoms_A2,growth_front_mean_per_event_A,growth_front_mean_per_added_atom_A,growth_front_mean_per_template_site_A,template_growth_extent_A,growth_front_mean_fraction_of_template,coordination_mean,coordination_surface_mean,coordination_added_mean,fraction_added_CN4
11,template_deposition,Si,Si,none,0,1.0,template_site:index=66:site=Si:neigh=1:ahead0=3.143:mode=shell,z,xy,65,54,11,0,11,1050.9238084745837,212.4246023936758,500.0,0.001,14.435834799462505,0.014435834799462505,-324.84613,-320.95358,-324.84613,-3.8925476,-3.702942,0.17775003065788317,0.014435834799462505,0.014435834799462505,18,64,66,8,8,2.361950831801933,9.6231971514707,3.33357327951987,11.785961357653884,115.48667839570004,0.0,-0.57810634,-9.262285,11.739129887775176,0.0,11.739129887775176,3.0960915588289932,0.891687846625882,0.7619926490437233,8.042148251310271,8.67085922787037,9.457268231472904,2.177453960195469,0.7222222222222222,1.2186969389843352,3.1707439276318876,0.814229902526721,1.0,0,4,1,0.25,0.3055555555555556,36,11,0.3055555555555556,0.0,1.0,0.09524908113046542,0.11079063081675775,0.11079063081675775,0.033852692749564865,6.285846057415405,0.193879539500755,3.3846153846153846,2.8181818181818183,2.8181818181818183,0.18181818181818182
12,template_deposition,Si,Si,none,0,1.0,template_site:index=65:site=Si:neigh=1:ahead0=3.143:mode=shell,z,xy,66,54,12,0,12,1136.767306279671,85.84349780508734,500.0,0.001,14.435834799462505,0.014435834799462505,-329.61356,-324.84613,-329.61356,-4.7674255,-3.9904785,0.472010443857223,0.014435834799462505,0.014435834799462505,19,65,65,7,7,2.3280452521999786,5.7739182908824205,3.33357327951987,11.785961357653884,115.48667839570004,0.0,-0.6193875,-9.923682,11.781342270604297,0.0,11.781342270604297,3.1383039416581138,1.013722559656476,0.8312647080476981,8.187735757571437,8.670352459211026,11.047717537624859,2.1097022919655832,0.6666666666666666,1.3642844452455005,3.1702371589725438,2.404679208678676,1.0,0,4,1,0.25,0.3333333333333333,36,12,0.3333333333333333,0.0,1.0,0.10390808850596227,0.11369037043712504,0.11369037043712504,0.03789679014570835,6.285846057415405,0.2170407026809153,3.3636363636363638,2.75,2.75,0.25
13,template_deposition,Si,Si,none,0,1.0,template_site:index=64:site=Si:neigh=1:ahead0=3.143:mode=shell,z,xy,67,54,13,0,13,1284.9286651704754,148.16135889080437,500.0,0.001,14.435834799462505,0.014435834799462505,-334.25568,-329.61356,-334.25568,-4.6421204,-3.7893372,0.1409057183142305,0.014435834799462505,0.014435834799462505,19,66,64,6,6,2.357601851290975,7.6985577211765595,6.66714655903974,11.785961357653884,115.48667839570004,0.0,-0.6595836,-10.567695,11.781249975744684,0.0,11.781249975744684,3.138211646798501,1.0784671588193984,0.900536767051673,8.332436225249449,8.67178964478152,11.748336238514156,2.356515353094015,0.6944444444444444,1.5089849129235127,3.171674344543037,3.105297909567973,1.0,0,4,1,0.25,0.3611111111111111,36,13,0.3611111111111111,0.0,1.0,0.11256709588145912,0.1160757625325779,0.1160757625325779,0.04191624758120868,6.285846057415405,0.24006074904481076,3.343283582089552,2.6923076923076925,2.6923076923076925,0.3076923076923077
14,template_deposition,Si,Si,none,0,1.0,template_site:index=67:site=Si:neigh=1:ahead0=3.143:mode=shell,z,xy,68,54,14,0,14,1299.0037835800545,14.075118409579186,500.0,0.001,14.435834799462505,0.014435834799462505,-339.51276,-334.25568,-339.51276,-5.25708,-3.9488525,0.7724847131089236,0.014435834799462505,0.014435834799462505,20,67,67,5,5,2.3557281492002047,0.0,0.0,11.785961357653884,115.48667839570004,0.0,-0.70510477,-11.297024,11.781249975744684,0.0,11.781249975744684,3.138211646798501,1.113494973728849,0.9698088260556478,8.581442915000306,8.679727638468481,11.748052400355116,2.373205116167802,0.6944444444444444,1.7579916026743696,3.1796123382299992,3.1050140714089327,1.0,0,4,1,0.25,0.3611111111111111,36,13,0.3611111111111111,0.0,1.0,0.12122610325695597,0.12557082876245498,0.12557082876245498,0.048833100074288045,6.285846057415405,0.27967461923450526,3.3823529411764706,2.9285714285714284,2.9285714285714284,0.35714285714285715
15,template_deposition,Si,Si,none,0,1.0,template_site:index=68:site=Si:neigh=1:ahead0=3.143:mode=shell,z,xy,69,54,15,0,15,1336.5473048859826,37.543521305928046,500.0,0.001,14.435834799462505,0.014435834799462505,-344.25552,-339.51276,-344.25552,-4.7427673,-4.040222,0.922032473969133,0.014435834799462505,0.014435834799462505,21,68,68,4,4,2.357449138814465,3.8492788605882797,6.66714655903974,11.785961357653884,115.48667839570004,0.0,-0.7461724,-11.955001,11.769827071206196,0.0,11.769827071206196,3.126788742260013,1.1304919043074029,1.0390808850596227,8.732456598342317,9.062246584289317,11.747825932511686,2.406931181026824,0.7222222222222222,1.9090052860163809,3.5621312840508352,3.1047876035655033,1.0,0,4,1,0.25,0.3888888888888889,36,14,0.3888888888888889,0.0,1.0,0.12988511063245284,0.12726701906775872,0.12726701906775872,0.053027924611566135,6.285846057415405,0.3036990197627143,3.391304347826087,3.0,3.0,0.4
16,template_deposition,Si,Si,none,0,1.0,template_site:index=63:site=Si:neigh=1:ahead0=3.143:mode=shell,z,xy,70,54,16,0,16,1404.973782869689,68.42647798370653,500.0,0.001,14.435834799462505,0.014435834799462505,-348.4061,-344.25552,-348.4061,-4.1505737,-3.7702332,0.6007588878054331,0.014435834799462505,0.014435834799462505,22,69,63,3,3,2.3578704999118685,3.84927886058828,0.0,11.785961357653884,115.48667839570004,0.0,-0.78211224,-12.53082,11.769827071206196,0.0,11.769827071206196,3.126788742260013,1.14302826356091,1.1083529440635975,8.791805630688485,8.706719841417488,11.752779836631175,2.4696217527925715,0.7222222222222222,1.9683543183625485,3.206604541179006,3.1097415076849924,1.0,0,4,1,0.25,0.41666666666666663,36,15,0.4166666666666667,0.0,1.0,0.1385441180079497,0.12302214489765928,0.12302214489765928,0.05467650884340412,6.285846057415405,0.3131407133396917,3.3714285714285714,2.9375,2.9375,0.4375
17,template_deposition,Si,Si,none,0,1.0,template_site:index=69:site=Si:neigh=1:ahead0=3.143:mode=shell,z,xy,71,54,17,0,17,1596.7171643312686,191.74338146157936,500.0,0.001,14.435834799462505,0.014435834799462505,-352.9615,-348.4061,-352.9615,-4.5553894,-3.910614,0.5893368480408818,0.014435834799462505,0.014435834799462505,22,70,69,2,2,2.3381792769360406,1.9246394302941399,3.33357327951987,11.785961357653884,115.48667839570004,0.0,-0.8215574,-13.162801,11.78440223622475,0.0,11.78440223622475,3.141363907278567,1.154125196010933,1.1776250030675723,9.04983381736512,9.412351940310467,11.758401826241178,2.4903917699510036,0.6944444444444444,2.226382505039183,3.912236640071985,3.115363497294995,1.0,0,4,1,0.25,0.41666666666666663,36,15,0.4166666666666667,0.0,1.0,0.14720312538344654,0.13096367676701076,0.13096367676701076,0.06184395847331064,6.285846057415405,0.35418979158942687,3.352112676056338,2.8823529411764706,2.8823529411764706,0.47058823529411764
18,template_deposition,Si,Si,none,0,1.0,template_site:index=71:site=Si:neigh=1:ahead0=3.143:mode=shell,z,xy,72,54,18,0,18,1706.172528391403,109.45536406013426,500.0,0.001,14.435834799462505,0.014435834799462505,-358.18753,-352.9615,-358.18753,-5.2260437,-3.9225159,1.0,0.014435834799462505,0.014435834799462505,23,71,71,1,1,2.338441776551995,11.547836581764841,6.66714655903974,11.785961357653884,115.48667839570004,0.0,-0.8668098,-13.887824,11.77418413596715,0.0,11.77418413596715,3.1311458070209675,1.1493187613651112,1.2468970620715472,8.972761604491769,8.72032694001884,11.75766281077152,2.5902353287423194,0.7222222222222222,2.1493102921658327,3.2202116397803575,3.114624481825338,1.0,0,4,1,0.25,0.3888888888888889,36,14,0.3888888888888889,0.0,1.0,0.1558621327589434,0.11940612734254626,0.11940612734254626,0.05970306367127313,6.285846057415405,0.341928560218285,3.388888888888889,3.0555555555555554,3.0555555555555554,0.5
19,template_deposition,Si,Si,none,0,1.0,template_site:index=74:site=Si:neigh=3:ahead0=3.929:mode=shell,z,xy,73,54,19,0,19,1765.0250371669777,58.852508775574776,500.0,0.001,14.435834799462505,0.014435834799462505,-365.17096,-358.18753,-365.17096,-6.983429,-6.487671,0.999958018205325,0.014435834799462505,0.014435834799462505,19,72,74,8,8,2.3041920697254064,7.6985577211765595,8.889528745386318,12.57169211483081,115.48667839570004,0.0,-0.9272793,-14.856652,12.511988328007057,0.0,12.511988328007057,3.868949999060874,0.6952428456016015,1.316169121075522,9.359230845104895,8.726070363877854,11.758585504653297,2.3576805285401825,0.6944444444444444,2.5357795327789585,3.225955063639372,3.115547175707114,1.0,0,4,1,0.25,0.4166666666666667,36,15,0.4166666666666667,0.0,1.0,0.16452114013444025,0.13346208067257676,0.13346208067257676,0.07043832035497107,6.285846057415405,0.40341101414462777,3.4246575342465753,2.6363636363636362,3.210526315789474,0.47368421052631576
20,template_deposition,Si,Si,none,0,1.0,template_site:index=78:site=Si:neigh=2:ahead0=3.929:mode=shell,z,xy,74,54,20,0,20,1802.0982961562818,37.07325898930408,500.0,0.001,14.435834799462505,0.014435834799462505,-371.27374,-365.17096,-371.27374,-6.102783,-5.927704,0.8378297176164783,0.014435834799462505,0.014435834799462505,19,73,78,7,7,2.338260978875085,13.47247601205898,5.555955465866448,12.57169211483081,115.48667839570004,0.0,-0.98012334,-15.703307,12.511988328007057,0.0,12.511988328007057,3.868949999060874,0.29312080449255273,1.3854411800794968,9.359220557595613,8.724377021690014,11.816817191277543,2.7092293341086537,0.6944444444444444,2.5357692452696767,3.2242617214515317,3.1737788623313605,1.0,0,4,1,0.25,0.4444444444444444,36,16,0.4444444444444444,0.0,1.0,0.1731801475099371,0.12678846226348384,0.12678846226348384,0.07043803459082436,6.285846057415405,0.40340937752973327,3.4324324324324325,2.6363636363636362,3.25,0.45
21,template_deposition,Si,Si,none,0,1.0,template_site:index=80:site=Si:neigh=3:ahead0=3.929:mode=shell,z,xy,75,54,21,0,21,1885.5537942243109,83.45549806802921,500.0,0.001,14.435834799462505,0.014435834799462505,-377.54977,-371.27374,-377.54977,-6.2760315,-5.658142,0.49663570235024274,0.014435834799462505,0.014435834799462505,23,74,80,6,6,2.205932372927707,3.8492788605882797,2.2223821863465787,12.57169211483081,115.48667839570004,0.0,-1.0344676,-16.573997,12.588412000974264,0.0,12.588412000974264,3.945373672028081,0.3430403281994588,1.4547132390834718,9.770199607747232,9.472746903260095,12.219527232439674,2.3730768706797494,0.6944444444444444,2.946748295421296,3.972631603021613,3.576488903493491,1.0,0,4,1,0.25,0.49999999999999994,36,18,0.5,0.0,1.0,0.18183915488543398,0.1403213474010141,0.1403213474010141,0.08185411931725822,6.285846057415405,0.4687910375954913,3.466666666666667,2.9166666666666665,3.380952380952381,0.47619047619047616
22,template_deposition,Si,Si,none,0,1.0,template_site:index=73:site=Si:neigh=3:ahead0=3.929:mode=shell,z,xy,76,54,22,0,22,1910.3609844523573,24.807190228046395,500.0,0.001,14.435834799462505,0.014435834799462505,-383.6042,-377.54977,-383.6042,-6.054413,-5.4889526,0.99999979829572,0.014435834799462505,0.014435834799462505,24,75,73,5,5,2.42775275359287,11.547836581764841,8.889528745386318,12.57169211483081,115.48667839570004,0.0,-1.0868927,-17.413942,12.564075700948477,0.0,12.564075700948477,3.921037372002294,0.33498853101241405,1.5239852980874466,10.078159198741306,11.731480306926503,12.453095114444054,2.248275027934566,0.6944444444444444,3.2547078864153693,6.231365006688021,3.8100567854978706,1.0,0,4,1,0.25,0.5277777777777777,36,19,0.5277777777777778,0.0,1.0,0.19049816226093083,0.14794126756433498,0.14794126756433498,0.09040855240042693,6.285846057415405,0.5177835818259969,3.5,3.1538461538461537,3.5,0.5454545454545454
23,template_deposition,Si,Si,none,0,1.0,template_site:index=72:site=Si:neigh=2:ahead0=3.929:mode=shell,z,xy,77,54,23,0,23,1948.764581576869,38.4035971245116,500.0,0.001,14.435834799462505,0.014435834799462505,-388.94177,-383.6042,-388.94177,-5.3375854,-4.6111145,0.66970850760877,0.014435834799462505,0.014435834799462505,23,76,72,4,4,2.3425356767501104,9.6231971514707,5.555955465866448,12.57169211483081,115.48667839570004,0.0,-1.133111,-18.15444,12.563414104726569,0.0,12.563414104726569,3.9203757757803857,0.33388396956664484,1.5932573570914215,10.027078035193263,11.734435026805366,12.454172420802035,2.6945060680529873,0.6388888888888888,3.2036267228673267,6.234319726566884,3.811134091855852,1.0,0,4,1,0.25,0.5833333333333333,36,21,0.5833333333333334,0.0,1.0,0.19915716963642768,0.13928811838553595,0.13928811838553595,0.08898963119075907,6.285846057415405,0.5096572034385112,3.5324675324675323,3.357142857142857,3.608695652173913,0.6521739130434783
24,template_deposition,Si,Si,none,0,1.0,template_site:index=77:site=Si:neigh=2:ahead0=3.929:mode=shell,z,xy,78,54,24,0,24,1958.003691681962,9.239110105093108,500.0,0.001,14.435834799462505,0.014435834799462505,-394.34866,-388.94177,-394.34866,-5.406891,-4.5021667,1.0,0.014435834799462505,0.014435834799462505,24,77,77,3,3,2.376578238115799,11.547836581764841,2.2223821863465787,12.57169211483081,115.48667839570004,0.0,-1.1799293,-18.90455,12.560670798758947,0.0,12.560670798758947,3.917632469812764,0.3233281776670831,1.6625294160953963,10.294320348310963,11.738616265041175,12.444631444778006,2.5054587282008547,0.6666666666666666,3.470869035985027,6.238500964802693,3.801593115831823,1.0,0,4,1,0.25,0.6388888888888888,36,23,0.6388888888888888,0.0,1.0,0.20781617701192454,0.14461954316604278,0.14461954316604278,0.09641302877736185,6.285846057415405,0.5521721347105608,3.5384615384615383,3.4,3.625,0.625
25,template_deposition,Si,Si,none,0,1.0,template_site:index=76:site=Si:neigh=2:ahead0=3.929:mode=shell,z,xy,79,54,25,0,25,2044.2481613385103,86.24446965654836,500.0,0.001,14.435834799462505,0.014435834799462505,-399.7667,-394.34866,-399.7667,-5.41803,-2.92276,0.9985892855302159,0.014435834799462505,0.014435834799462505,26,78,76,3,3,1.9476382925461175,15.39711544235312,8.889528745386318,12.57169211483081,115.48667839570004,0.0,-1.2268441,-19.65621,12.732531034825692,0.0,12.732531034825692,4.089492705879509,0.3572085870392787,1.731801475099371,10.558197975237215,11.744941374409798,12.465382141576859,2.35794578603711,0.6666666666666666,3.734746662911279,6.244826074171316,3.8223438126306757,1.0,1,4,2,0.5,0.6944444444444444,36,25,0.6944444444444444,0.0,1.0,0.2164751843874214,0.14938986651645117,0.14938986651645117,0.10374296285864665,6.285846057415405,0.594151786219041,3.5443037974683542,3.4375,3.64,0.64
26,template_deposition,Si,Si,none,0,1.0,template_site:index=79:site=Si:neigh=2:ahead0=3.929:mode=shell,z,xy,80,54,26,0,26,2192.248841359516,148.000680021006,500.0,0.001,14.435834799462505,0.014435834799462505,-405.6156,-399.7667,-405.6156,-5.8489075,-2.64328,1.0,0.014435834799462505,0.014435834799462505,27,79,79,2,2,1.973723264663054,5.7739182908824205,5.555955465866448,12.57169211483081,115.48667839570004,0.0,-1.2774898,-20.467644,12.774079687354988,0.0,12.774079687354988,4.131041358408805,0.3748777627320777,1.801073534103346,10.852703572503188,11.762369777646702,12.570461565798011,1.703132215419108,0.6388888888888888,4.029252260177252,6.26225447740822,3.927423236851828,1.0,1,4,2,0.5,0.7222222222222222,36,26,0.7222222222222222,0.0,1.0,0.22513419176291824,0.15497124077604815,0.15497124077604815,0.11192367389381255,6.285846057415405,0.6410039672263287,3.55,3.4705882352941178,3.6538461538461537,0.6538461538461539
